UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-10-06 00:00:00,0.0,7504.0,3313.0,14.0,1456.0,6.0,450.0,460.0
2023-10-06 01:00:00,1.0,7468.0,3310.0,0.0,778.0,5.0,467.0,462.0
2023-10-06 02:00:00,3.0,6994.0,3313.0,0.0,623.0,3.0,478.0,451.0
2023-10-06 03:00:00,0.0,6380.0,3314.0,0.0,578.0,3.0,485.0,449.0
2023-10-06 04:00:00,0.0,5695.0,3305.0,0.0,563.0,3.0,468.0,448.0
2023-10-06 05:00:00,0.0,5258.0,3308.0,0.0,490.0,3.0,456.0,448.0
2023-10-06 06:00:00,0.0,4959.0,3322.0,0.0,496.0,3.0,454.0,456.0
2023-10-06 07:00:00,0.0,4588.0,3319.0,0.0,536.0,3.0,496.0,452.0
2023-10-06 08:00:00,0.0,4373.0,3313.0,0.0,535.0,3.0,481.0,446.0
2023-10-06 09:00:00,0.0,4588.0,3331.0,0.0,535.0,3.0,433.0,458.0
2023-10-06 10:00:00,4.0,5181.0,3338.0,0.0,511.0,2.0,408.0,457.0
2023-10-06 11:00:00,1.0,5949.0,3353.0,0.0,591.0,2.0,371.0,460.0
2023-10-06 12:00:00,1.0,6749.0,3340.0,0.0,680.0,10.0,313.0,467.0
2023-10-06 13:00:00,4.0,7074.0,3339.0,0.0,835.0,26.0,271.0,478.0
2023-10-06 14:00:00,1.0,6882.0,3321.0,71.0,820.0,50.0,276.0,480.0
2023-10-06 15:00:00,4.0,6680.0,3325.0,23.0,813.0,85.0,293.0,481.0
2023-10-06 16:00:00,5.0,6589.0,3337.0,0.0,881.0,131.0,283.0,482.0
2023-10-06 17:00:00,1.0,6897.0,3328.0,0.0,797.0,153.0,288.0,477.0
2023-10-06 18:00:00,1.0,7134.0,3326.0,0.0,647.0,181.0,293.0,474.0
2023-10-06 19:00:00,0.0,7187.0,3330.0,0.0,729.0,156.0,324.0,477.0
2023-10-06 20:00:00,2.0,7306.0,3319.0,0.0,787.0,126.0,347.0,474.0
2023-10-06 21:00:00,3.0,7170.0,3340.0,0.0,1233.0,96.0,339.0,503.0
2023-10-06 22:00:00,4.0,6987.0,3330.0,0.0,1533.0,30.0,373.0,476.0
2023-10-06 23:00:00,4.0,7314.0,3333.0,0.0,1547.0,6.0,400.0,478.0
