UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,2.166311069416123,278.3298625536493,276.9074969580938,27.00367979169443,0.6554207778856863,0.0,6352.75049,3384.50725,0.0,1597.28236,0.77002,228.08427,567.89542
2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,2.3754216431413617,278.26417476174754,276.9697316520993,0.0,0.49364901867757,0.0,6408.59059,3390.82652,0.0,1414.42265,0.0,216.10544,570.47291
2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,2.3754216431413617,278.26417476174754,276.9697316520993,0.0,0.49364901867757,0.0,6215.00842,3392.56301,0.0,1247.47919,0.0,207.12996,572.51146
2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,2.3754216431413617,278.26417476174754,276.9697316520993,0.0,0.49364901867757,2.52112,5737.87637,3386.99337,0.0,1081.70751,6.4711,207.60514,573.77495
2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,2.4898307319056183,278.1631628535526,276.9091370564631,0.0,1.5164274590233706,7.26121,5049.90929,3380.10111,0.0,890.56294,13.1152,188.25174,577.14409
2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,2.4898307319056183,278.1631628535526,276.9091370564631,0.0,1.5164274590233706,4.27307,4332.50445,3379.6769,4.44764,929.50355,15.41224,164.39845,579.64051
2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,2.4898307319056183,278.1631628535526,276.9091370564631,0.0,1.5164274590233706,0.0,3652.62611,3380.30262,7.58357,917.68037,15.30124,154.90573,576.9603
2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,2.8702552746991508,278.0961946859011,276.838229082898,0.0,1.3087124070817604,0.0,3256.39858,3391.22782,2.02226,897.34273,11.74662,155.25606,573.66636
2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,2.8702552746991508,278.0961946859011,276.838229082898,0.0,1.3087124070817604,0.0,3272.24934,3379.09996,0.70021,877.4538,10.1797,142.21665,576.80376
2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,2.8702552746991508,278.0961946859011,276.838229082898,0.0,1.3087124070817604,0.0,3675.25839,3386.8936,0.0,914.58986,10.21662,125.72272,576.69045
