datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg
2019-01-01 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,50.526677270713336,139.43629224884177,185.1745782557157,101.11035443824998,0.0,0.0,0.0,0.0,65.90286592130789,160.368742515804,169.1857065510882,90.39877563164525,0.0,0.0,0.0,0.0,49.249801600813235,156.53648447218436,230.9048117145258,127.40078383143005,0.0,0.0,0.0,0.0,51.787632068302656,128.46305940925274,149.9010248932617,82.0323981341279
2019-01-02 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,55.88064300659589,135.23006094981616,145.19901507960023,78.3900403625805,0.0,0.0,0.0,0.0,53.429084420224285,168.99712120203938,250.38433160588625,137.40430632870454,0.0,0.0,0.0,0.0,65.30386839569253,173.7959575097903,218.44571427050312,118.76773217574434,0.0,0.0,0.0,0.0,76.72414712405606,218.96391748160025,320.42509669047365,177.72675795357915
2019-01-03 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,51.89320920975429,165.70360050828526,247.92867177973517,135.7510944649448,0.0,0.0,0.0,0.0,51.23249583219008,134.12465577669798,169.64344238088864,93.2489727010558,0.0,0.0,0.0,0.0,82.01740014228156,231.70925694806624,335.5500878065621,185.3988914644852,0.0,0.0,0.0,0.0,93.59542027406498,240.59150364356285,319.47893066529014,175.07991050447424
2019-01-04 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,43.18768551262117,114.50599291286494,147.00662598331922,79.89242726642834,0.0,0.0,0.0,0.0,76.05452860161161,213.22492706775535,316.93055579401255,175.8857229978511,0.0,0.0,0.0,0.0,95.99693884324725,244.98345775849646,329.6953707204175,180.80371453258232,0.0,0.0,0.0,0.0,63.854092613985266,138.75624047759723,155.01076522587198,85.15154063090458
2019-01-05 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,76.42520024549086,215.68623681871023,320.83388686758815,177.91151845231232,0.0,0.0,0.0,0.0,89.79872859382198,231.4656924081243,315.28784245831747,172.2082652988551,0.0,0.0,0.0,0.0,69.75193439019102,147.83174519064528,166.7861110552298,92.30926952749022,0.0,0.0,0.0,0.0,85.64704363410945,230.44384799291447,330.5569039178296,183.06219681151913
2019-01-06 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,90.3644019638807,235.4623943051827,320.5385497033782,175.65459666508738,0.0,0.0,0.0,0.0,72.72689777228638,160.34073255921456,187.96159510648945,103.1068232253991,0.0,0.0,0.0,0.0,72.8291826903195,209.95659146287852,315.2117614578123,175.25345698958066,0.0,0.0,0.0,0.0,93.4293716048298,239.40101746837018,330.35017635881684,184.50358131963344
2019-01-07 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,72.6561525991651,171.81160347813895,203.5196782744909,111.72687416214681,0.0,0.0,0.0,0.0,66.15493111754583,178.0217804933865,263.4242864190377,147.5880777136289,0.0,0.0,0.0,0.0,89.967379345826,231.61555439043715,322.2657798286922,180.1580431147478,0.0,0.0,0.0,0.0,94.73636881033373,246.66421049599785,343.41159509790464,191.6051707808704
2019-01-08 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,58.52649650095709,172.60982468267227,261.9392714099962,146.9836765665433,0.0,0.0,0.0,0.0,95.3819201516838,243.3655671258038,332.04735472161985,185.19731805728185,0.0,0.0,0.0,0.0,96.77257450956117,252.34665006667814,352.5885073006695,196.52367505309124,0.0,0.0,0.0,0.0,99.99541506196773,251.50589851695077,319.4134321346895,173.75615658583547
2019-01-09 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,96.94834142643089,246.3709786105099,331.9831508505629,185.25567201776147,0.0,0.0,0.0,0.0,94.77875181728818,248.2228078274153,352.02492546387805,196.23104466396006,0.0,0.0,0.0,0.0,99.95716888361832,247.4162860424102,307.1867153200768,166.70802096763595,0.0,0.0,0.0,0.0,38.59977487454067,97.58385727694161,128.54282714941002,70.5569686496155
2019-01-10 00:00:00,var0_4_192,surface,34.25,-91.0,0.0,0.0,0.0,0.0,94.98649733609925,250.90021801508036,352.7877092521663,196.6749901662281,0.0,0.0,0.0,0.0,98.930730307861,252.62668414262527,331.58404033759416,180.22122736683048,0.0,0.0,0.0,0.0,39.24544657191573,96.7420497003046,127.06663397063866,69.64638291719092,0.0,0.0,0.0,0.0,39.59450162824777,116.31436654201013,164.34527315305064,91.03281796072545
