,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,289.83,3981.0,8455.0,6925.0,0.0,3279.0,90.0,1.0,1523.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,297.72,3979.0,8406.0,6933.0,0.0,2715.0,0.0,0.0,1534.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,294.64,3986.0,8490.0,6915.0,0.0,2515.0,0.0,0.0,1012.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,300.89,3928.0,8109.0,6910.0,0.0,1659.0,0.0,2.0,785.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,296.17,3821.0,7327.0,6913.0,0.0,1359.0,30.0,2.0,524.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,287.11,3639.0,6576.0,6932.0,0.0,1233.0,0.0,2.0,274.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,284.5,3296.0,6653.0,6932.0,0.0,619.0,0.0,0.0,42.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,280.35,2795.0,6727.0,6975.0,0.0,0.0,0.0,1.0,41.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,270.91,2606.0,6491.0,7124.0,0.0,0.0,0.0,1.0,41.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,266.5,2498.0,6388.0,7151.0,0.0,0.0,0.0,1.0,39.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,264.03,2501.0,6078.0,7188.0,0.0,0.0,0.0,1.0,44.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,261.88,2492.0,5993.0,7267.0,0.0,0.0,0.0,1.0,45.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,260.33,2503.0,5936.0,7333.0,0.0,0.0,25.0,1.0,45.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,260.24,2496.0,6472.0,7346.0,0.0,0.0,229.0,0.0,43.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,252.5,2656.0,6870.0,7420.0,0.0,649.0,519.0,1.0,42.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,261.01,3186.0,7172.0,7470.0,0.0,1023.0,646.0,0.0,44.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,271.69,3623.0,7654.0,7479.0,0.0,1464.0,664.0,1.0,293.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,282.05,3800.0,7929.0,7521.0,0.0,1821.0,646.0,1.0,1037.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,277.19,3794.0,8271.0,7616.0,0.0,2527.0,607.0,0.0,1277.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,281.29,4107.0,8143.0,7696.0,0.0,2985.0,463.0,1.0,1520.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,281.39,4237.0,8265.0,7821.0,0.0,3353.0,220.0,0.0,1519.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,275.21,4241.0,7778.0,7925.0,0.0,3641.0,250.0,0.0,1530.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,273.77,4263.0,7829.0,7970.0,0.0,3752.0,286.0,0.0,1531.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,272.63,4275.0,7556.0,8024.0,0.0,3703.0,314.0,0.0,1533.0
