UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-09-01 00:00:00,2023-09-03 16:44:46,3.0,3714.0,6353.0,8131.0,0.0,4193.0,193.0,1.0,34.0
2023-09-01 01:00:00,2023-09-03 16:44:46,3.0,3365.0,6424.0,8140.0,0.0,3897.0,0.0,0.0,32.0
2023-09-01 02:00:00,2023-09-03 16:44:46,3.0,2863.0,6307.0,8135.0,0.0,3528.0,0.0,2.0,35.0
2023-09-01 03:00:00,2023-09-03 16:44:46,3.0,2715.0,5739.0,8157.0,0.0,2695.0,0.0,4.0,33.0
2023-09-01 04:00:00,2023-09-03 16:44:46,3.0,2713.0,5381.0,8143.0,0.0,1497.0,0.0,6.0,37.0
2023-09-01 05:00:00,2023-09-03 16:44:46,3.0,2712.0,5022.0,8155.0,0.0,350.0,0.0,4.0,34.0
2023-09-01 06:00:00,2023-09-03 16:44:46,3.0,2722.0,4489.0,8157.0,0.0,0.0,0.0,3.0,37.0
2023-09-01 07:00:00,2023-09-03 16:44:46,3.0,2720.0,4031.0,8160.0,0.0,0.0,0.0,2.0,34.0
2023-09-01 08:00:00,2023-09-03 16:44:46,3.0,2715.0,3732.0,8161.0,0.0,0.0,0.0,0.0,37.0
2023-09-01 09:00:00,2023-09-03 16:44:46,3.0,2718.0,3569.0,8177.0,0.0,0.0,0.0,1.0,41.0
2023-09-01 10:00:00,2023-09-03 16:44:46,3.0,2719.0,3805.0,8165.0,0.0,0.0,0.0,3.0,37.0
2023-09-01 11:00:00,2023-09-03 16:44:46,3.0,2714.0,4353.0,8171.0,0.0,77.0,0.0,4.0,41.0
2023-09-01 12:00:00,2023-09-03 16:44:46,3.0,2726.0,4232.0,8183.0,0.0,0.0,4.0,3.0,37.0
2023-09-01 13:00:00,2023-09-03 16:44:46,3.0,2778.0,4674.0,8171.0,0.0,94.0,147.0,3.0,34.0
2023-09-01 14:00:00,2023-09-03 16:44:46,3.0,2823.0,5062.0,8179.0,0.0,311.0,302.0,1.0,40.0
2023-09-01 15:00:00,2023-09-03 16:44:46,3.0,2816.0,5392.0,8157.0,0.0,783.0,471.0,1.0,38.0
2023-09-01 16:00:00,2023-09-03 16:44:46,3.0,2811.0,6065.0,8155.0,0.0,1399.0,517.0,0.0,38.0
2023-09-01 17:00:00,2023-09-03 16:44:46,3.0,2822.0,6674.0,8130.0,0.0,2290.0,505.0,0.0,39.0
2023-09-01 18:00:00,2023-09-03 16:44:46,3.0,3033.0,6820.0,8148.0,0.0,3218.0,482.0,0.0,39.0
2023-09-01 19:00:00,2023-09-03 16:44:46,3.0,3546.0,7140.0,8137.0,0.0,3595.0,439.0,0.0,34.0
2023-09-01 20:00:00,2023-09-03 16:44:46,3.0,3860.0,7419.0,8133.0,0.0,3979.0,525.0,0.0,21.0
2023-09-01 21:00:00,2023-09-03 16:44:46,3.0,4232.0,7425.0,8131.0,0.0,4157.0,448.0,0.0,16.0
2023-09-01 22:00:00,2023-09-03 16:44:46,3.0,4288.0,7491.0,8145.0,0.0,4178.0,389.0,0.0,9.0
2023-09-01 23:00:00,2023-09-03 16:44:46,3.0,4127.0,7201.0,8125.0,0.0,4170.0,192.0,0.0,24.0
