datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-06 00:00:00,1.9994842019484176,297.14535388270934,293.22976434485435,5.822837115015639,1.593540226714424,4363.12888,7933.61644,6843.16267,0.0,3122.69862,10526.18964,,inf
2023-08-06 01:00:00,1.9994842019484176,297.14535388270934,293.22976434485435,5.822837115015639,1.593540226714424,4144.15305,7856.29245,6843.43274,0.0,2474.35344,5663.27,,inf
2023-08-06 02:00:00,1.9994842019484176,297.14535388270934,293.22976434485435,5.822837115015639,1.593540226714424,3983.82638,7727.52058,6850.64779,0.0,1832.91063,1082.93999,,inf
2023-08-06 03:00:00,1.9994842019484176,297.14535388270934,293.22976434485435,5.822837115015639,1.593540226714424,3692.8265,7548.74781,6852.56991,0.0,1324.25339,0.01,,inf
2023-08-06 04:00:00,2.0195115891978404,295.85786634723763,293.13895512778777,5.822837115015639,1.593540226714424,3419.36629,7067.17668,6855.06242,0.0,921.77934,0.0,,inf
2023-08-06 05:00:00,2.0195115891978404,295.85786634723763,293.13895512778777,5.822837115015639,1.593540226714424,3123.28265,6592.47741,6856.95522,0.0,554.21454,0.0,,inf
2023-08-06 06:00:00,2.0195115891978404,295.85786634723763,293.13895512778777,5.822837115015639,1.593540226714424,2960.06003,6244.59077,6862.16254,0.0,173.17742,0.0,,inf
2023-08-06 07:00:00,1.790416248073512,295.16144090142467,293.1531500046122,2.9115812359494693,2.707557669899864,2848.13367,6018.27804,6853.06557,0.0,27.51933,0.0,,inf
2023-08-06 08:00:00,1.790416248073512,295.16144090142467,293.1531500046122,2.9115812359494693,2.707557669899864,2794.86686,5857.70548,6878.72475,0.0,2.57299,0.0,,inf
2023-08-06 09:00:00,1.790416248073512,295.16144090142467,293.1531500046122,2.9115812359494693,2.707557669899864,2720.13119,5795.47451,6898.1588,0.0,77.86548,0.0,,inf
2023-08-06 10:00:00,1.7356262215593454,295.77318267426824,293.7618202407714,0.0,3.362079276074008,2688.51358,6020.20031,6898.18103,0.0,292.27354,0.0,,inf
2023-08-06 11:00:00,1.7356262215593454,295.77318267426824,293.7618202407714,0.0,3.362079276074008,2708.76532,6359.0928,6903.45172,0.0,545.57951,0.0,,inf
2023-08-06 12:00:00,1.7356262215593454,295.77318267426824,293.7618202407714,0.0,3.362079276074008,2882.60545,6604.6989,6917.12177,0.0,769.85268,0.21,,inf
