Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
35640,2023-01-25 00:00:00,2024-07-17 00:00:00,3.1,236.94,3437.9,6505.88,8429.0,0.0,2848.06,0.0,1.0,24.81
35641,2023-01-25 01:00:00,2024-07-17 00:00:00,3.1,227.21,3530.94,5872.04,8439.0,0.0,3564.2,0.0,0.0,21.84
35642,2023-01-25 02:00:00,2024-07-17 00:00:00,3.1,223.38,3427.84,5722.72,8449.0,0.0,3574.81,0.0,3.0,22.74
35643,2023-01-25 03:00:00,2024-07-17 00:00:00,3.1,217.73,3345.59,5225.04,8431.0,0.0,3587.76,0.0,4.0,21.84
35644,2023-01-25 04:00:00,2024-07-17 00:00:00,3.1,218.4,3303.91,4947.88,8456.0,0.0,3214.26,0.0,6.0,29.83
35645,2023-01-25 05:00:00,2024-07-17 00:00:00,3.1,223.56,3311.41,4688.88,8434.0,0.0,2638.1,0.0,3.0,36.84
35646,2023-01-25 06:00:00,2024-07-17 00:00:00,3.1,222.11,3062.02,4717.88,8439.0,0.0,2178.01,0.0,6.0,41.74
35647,2023-01-25 07:00:00,2024-07-17 00:00:00,3.1,217.43,2778.4,4844.72,8429.0,0.0,1968.36,0.0,9.0,44.84
35648,2023-01-25 08:00:00,2024-07-17 00:00:00,3.1,218.23,2781.52,4792.72,8438.0,0.0,1871.55,0.0,7.0,47.83
35649,2023-01-25 09:00:00,2024-07-17 00:00:00,3.1,216.57,2786.46,4619.88,8449.0,0.0,1882.82,0.0,9.0,45.84
35650,2023-01-25 10:00:00,2024-07-17 00:00:00,3.1,213.39,2785.43,4341.88,8437.0,0.0,1947.11,0.0,10.0,42.74
35651,2023-01-25 11:00:00,2024-07-17 00:00:00,3.1,211.74,2795.44,4526.72,8441.0,0.0,2247.67,0.0,11.0,45.55
35652,2023-01-25 12:00:00,2024-07-17 00:00:00,3.1,215.49,2895.5,5062.72,8443.0,0.0,2575.01,0.0,8.0,47.86
35653,2023-01-25 13:00:00,2024-07-17 00:00:00,3.1,215.79,3150.22,5321.88,8445.0,0.0,3368.8,0.0,5.0,42.71
35654,2023-01-25 14:00:00,2024-07-17 00:00:00,3.1,217.17,3361.48,4874.54,8431.0,0.0,3464.14,6.84,9.0,47.73
35655,2023-01-25 15:00:00,2024-07-17 00:00:00,3.1,217.49,3402.88,4851.72,8437.0,0.0,3427.09,92.79,10.0,46.71
35656,2023-01-25 16:00:00,2024-07-17 00:00:00,3.1,225.38,3397.25,5170.88,8424.0,0.0,2935.85,79.63,7.0,44.84
35657,2023-01-25 17:00:00,2024-07-17 00:00:00,3.1,225.34,3388.09,5184.88,8416.0,0.0,2908.5,105.9,6.0,44.71
35658,2023-01-25 18:00:00,2024-07-17 00:00:00,3.1,220.69,3405.88,4719.88,8392.0,0.73,3045.07,143.32,7.0,43.99
35659,2023-01-25 19:00:00,2024-07-17 00:00:00,3.1,220.21,3397.71,4675.88,8407.0,0.0,2977.53,184.93,11.0,44.06
35660,2023-01-25 20:00:00,2024-07-17 00:00:00,3.1,220.45,3403.94,4525.88,8396.0,0.0,2915.67,141.58,11.0,39.02
35661,2023-01-25 21:00:00,2024-07-17 00:00:00,3.1,220.41,3402.97,4633.04,8419.0,1.0,2977.07,133.45,10.0,39.46
35662,2023-01-25 22:00:00,2024-07-17 00:00:00,3.1,223.1,3394.18,4944.2,8413.0,0.0,2997.52,64.07,9.0,38.22
35663,2023-01-25 23:00:00,2024-07-17 00:00:00,3.1,224.74,3402.16,5541.04,8421.0,0.0,3290.46,18.35,11.0,36.34
