Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
37464,2023-04-11 00:00:00,134.91,305.0,547.0,0.0,329.0,194.0,0.0,2840.0,0.0,0.0,2.0
37465,2023-04-11 01:00:00,143.12,311.0,549.0,0.0,330.0,195.0,0.0,2628.0,0.0,0.0,2.0
37466,2023-04-11 02:00:00,146.0,307.0,550.0,0.0,328.0,196.0,0.0,2529.0,0.0,0.0,2.0
37467,2023-04-11 03:00:00,147.33,308.0,547.0,0.0,329.0,193.0,0.0,2498.0,0.0,0.0,2.0
37468,2023-04-11 04:00:00,144.52,321.0,619.0,0.0,329.0,202.0,0.0,2732.0,0.0,0.0,2.0
37469,2023-04-11 05:00:00,160.25,343.0,773.0,0.0,488.0,224.0,0.0,2825.0,0.0,0.0,2.0
37470,2023-04-11 06:00:00,192.34,349.0,926.0,0.0,844.0,222.0,0.0,2605.0,0.0,0.0,2.0
37471,2023-04-11 07:00:00,218.92,450.0,1407.0,0.0,903.0,228.0,0.0,2630.0,0.0,0.0,2.0
37472,2023-04-11 08:00:00,215.03,532.0,1565.0,0.0,899.0,225.0,0.0,3053.0,0.0,0.0,2.0
37473,2023-04-11 09:00:00,192.53,533.0,1246.0,0.0,887.0,224.0,0.0,3483.0,0.0,0.0,2.0
37474,2023-04-11 10:00:00,156.3,461.0,998.0,0.0,888.0,230.0,0.0,4339.0,0.0,0.0,2.0
37475,2023-04-11 11:00:00,125.25,378.0,780.0,0.0,891.0,248.0,0.0,5196.0,0.0,0.0,2.0
37476,2023-04-11 12:00:00,117.59,371.0,688.0,0.0,885.0,275.0,0.0,5407.0,0.0,0.0,2.0
37477,2023-04-11 13:00:00,150.25,361.0,1368.0,0.0,884.0,272.0,0.0,4704.0,0.0,0.0,2.0
37478,2023-04-11 14:00:00,147.82,368.0,1454.0,0.0,878.0,270.0,0.0,4979.0,0.0,0.0,2.0
37479,2023-04-11 15:00:00,147.06,375.0,1273.0,0.0,898.0,278.0,0.0,4802.0,0.0,0.0,2.0
37480,2023-04-11 16:00:00,117.84,374.0,936.0,0.0,888.0,279.0,0.0,5941.0,0.0,0.0,2.0
37481,2023-04-11 17:00:00,94.04,380.0,647.0,0.0,665.0,295.0,0.0,6511.0,0.0,0.0,2.0
37482,2023-04-11 18:00:00,86.16,376.0,564.0,0.0,591.0,267.0,0.0,6737.0,0.0,0.0,2.0
37483,2023-04-11 19:00:00,77.25,318.0,564.0,0.0,399.0,274.0,0.0,6385.0,0.0,0.0,2.0
37484,2023-04-11 20:00:00,87.12,371.0,669.0,0.0,329.0,266.0,0.0,5987.0,0.0,0.0,2.0
37485,2023-04-11 21:00:00,92.6,380.0,619.0,0.0,352.0,253.0,0.0,5542.0,0.0,0.0,2.0
37486,2023-04-11 22:00:00,90.62,310.0,560.0,0.0,339.0,211.0,0.0,4996.0,0.0,0.0,2.0
37487,2023-04-11 23:00:00,90.61,302.0,591.0,0.0,359.0,214.0,0.0,5100.0,0.0,0.0,2.0
