UTC time,nat_gas,solar
2023-07-23 00:00:00,995.0,161.0
2023-07-23 01:00:00,986.0,140.0
2023-07-23 02:00:00,1003.0,65.0
2023-07-23 03:00:00,972.0,24.0
2023-07-23 04:00:00,992.0,5.0
2023-07-23 05:00:00,988.0,1.0
2023-07-23 06:00:00,956.0,0.0
2023-07-23 07:00:00,637.0,0.0
2023-07-23 08:00:00,705.0,0.0
2023-07-23 09:00:00,735.0,0.0
2023-07-23 10:00:00,698.0,0.0
2023-07-23 11:00:00,655.0,0.0
2023-07-23 12:00:00,595.0,0.0
2023-07-23 13:00:00,557.0,8.0
2023-07-23 14:00:00,553.0,104.0
2023-07-23 15:00:00,510.0,199.0
2023-07-23 16:00:00,503.0,171.0
2023-07-23 17:00:00,492.0,161.0
2023-07-23 18:00:00,557.0,146.0
2023-07-23 19:00:00,695.0,236.0
2023-07-23 20:00:00,706.0,247.0
2023-07-23 21:00:00,745.0,188.0
2023-07-23 22:00:00,797.0,177.0
2023-07-23 23:00:00,866.0,192.0
