UTC time,nat_gas,solar
2023-11-10 00:00:00,682.0,19.0
2023-11-10 01:00:00,780.0,0.0
2023-11-10 02:00:00,766.0,0.0
2023-11-10 03:00:00,770.0,0.0
2023-11-10 04:00:00,762.0,0.0
2023-11-10 05:00:00,697.0,0.0
2023-11-10 06:00:00,671.0,0.0
2023-11-10 07:00:00,662.0,0.0
2023-11-10 08:00:00,623.0,0.0
2023-11-10 09:00:00,594.0,0.0
2023-11-10 10:00:00,579.0,0.0
2023-11-10 11:00:00,580.0,0.0
2023-11-10 12:00:00,602.0,0.0
2023-11-10 13:00:00,655.0,0.0
2023-11-10 14:00:00,670.0,0.0
2023-11-10 15:00:00,670.0,3.0
2023-11-10 16:00:00,630.0,15.0
2023-11-10 17:00:00,593.0,25.0
2023-11-10 18:00:00,630.0,32.0
2023-11-10 19:00:00,668.0,26.0
2023-11-10 20:00:00,679.0,46.0
2023-11-10 21:00:00,662.0,40.0
2023-11-10 22:00:00,664.0,29.0
2023-11-10 23:00:00,659.0,12.0
