UTC time,nat_gas,solar
2023-08-13 00:00:00,1036.0,182.0
2023-08-13 01:00:00,1064.0,151.0
2023-08-13 02:00:00,1070.0,63.0
2023-08-13 03:00:00,1021.0,42.0
2023-08-13 04:00:00,1030.0,36.0
2023-08-13 05:00:00,946.0,7.0
2023-08-13 06:00:00,936.0,0.0
2023-08-13 07:00:00,848.0,0.0
2023-08-13 08:00:00,704.0,0.0
2023-08-13 09:00:00,685.0,0.0
2023-08-13 10:00:00,704.0,0.0
2023-08-13 11:00:00,713.0,0.0
2023-08-13 12:00:00,690.0,0.0
2023-08-13 13:00:00,715.0,0.0
2023-08-13 14:00:00,665.0,8.0
2023-08-13 15:00:00,592.0,23.0
2023-08-13 16:00:00,529.0,84.0
2023-08-13 17:00:00,588.0,125.0
2023-08-13 18:00:00,670.0,220.0
2023-08-13 19:00:00,798.0,244.0
2023-08-13 20:00:00,841.0,225.0
2023-08-13 21:00:00,967.0,183.0
2023-08-13 22:00:00,1074.0,184.0
2023-08-13 23:00:00,1076.0,165.0
