Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
38064,2023-05-06 00:00:00,2024-07-17 00:00:00,3.1,316.16,599.0,102.0
38065,2023-05-06 01:00:00,2024-07-17 00:00:00,3.1,283.37,543.0,166.0
38066,2023-05-06 02:00:00,2024-07-17 00:00:00,3.1,334.91,649.0,68.0
38067,2023-05-06 03:00:00,2024-07-17 00:00:00,3.1,370.0,792.0,0.0
38068,2023-05-06 04:00:00,2024-07-17 00:00:00,3.1,369.52,772.0,1.0
38069,2023-05-06 05:00:00,2024-07-17 00:00:00,3.1,367.98,728.0,4.0
38070,2023-05-06 06:00:00,2024-07-17 00:00:00,3.1,367.47,726.0,5.0
38071,2023-05-06 07:00:00,2024-07-17 00:00:00,3.1,368.21,616.0,3.0
38072,2023-05-06 08:00:00,2024-07-17 00:00:00,3.1,370.0,497.0,0.0
38073,2023-05-06 09:00:00,2024-07-17 00:00:00,3.1,370.0,409.0,0.0
38074,2023-05-06 10:00:00,2024-07-17 00:00:00,3.1,370.0,400.0,0.0
38075,2023-05-06 11:00:00,2024-07-17 00:00:00,3.1,370.0,382.0,0.0
38076,2023-05-06 12:00:00,2024-07-17 00:00:00,3.1,370.0,401.0,0.0
38077,2023-05-06 13:00:00,2024-07-17 00:00:00,3.1,368.25,421.0,2.0
38078,2023-05-06 14:00:00,2024-07-17 00:00:00,3.1,340.86,386.0,33.0
38079,2023-05-06 15:00:00,2024-07-17 00:00:00,3.1,301.69,371.0,84.0
38080,2023-05-06 16:00:00,2024-07-17 00:00:00,3.1,261.18,336.0,140.0
38081,2023-05-06 17:00:00,2024-07-17 00:00:00,3.1,248.68,330.0,161.0
38082,2023-05-06 18:00:00,2024-07-17 00:00:00,3.1,246.42,339.0,170.0
38083,2023-05-06 19:00:00,2024-07-17 00:00:00,3.1,279.05,359.0,117.0
38084,2023-05-06 20:00:00,2024-07-17 00:00:00,3.1,240.57,368.0,198.0
38085,2023-05-06 21:00:00,2024-07-17 00:00:00,3.1,244.46,370.0,190.0
38086,2023-05-06 22:00:00,2024-07-17 00:00:00,3.1,264.87,456.0,181.0
38087,2023-05-06 23:00:00,2024-07-17 00:00:00,3.1,275.58,467.0,160.0
