UTC time,nat_gas,solar
2023-09-17 00:00:00,815.0,171.0
2023-09-17 01:00:00,857.0,71.0
2023-09-17 02:00:00,916.0,27.0
2023-09-17 03:00:00,920.0,1.0
2023-09-17 04:00:00,871.0,0.0
2023-09-17 05:00:00,742.0,0.0
2023-09-17 06:00:00,766.0,0.0
2023-09-17 07:00:00,744.0,0.0
2023-09-17 08:00:00,699.0,0.0
2023-09-17 09:00:00,568.0,0.0
2023-09-17 10:00:00,499.0,0.0
2023-09-17 11:00:00,481.0,0.0
2023-09-17 12:00:00,474.0,0.0
2023-09-17 13:00:00,493.0,0.0
2023-09-17 14:00:00,489.0,38.0
2023-09-17 15:00:00,426.0,155.0
2023-09-17 16:00:00,362.0,171.0
2023-09-17 17:00:00,372.0,169.0
2023-09-17 18:00:00,383.0,164.0
2023-09-17 19:00:00,455.0,170.0
2023-09-17 20:00:00,648.0,186.0
2023-09-17 21:00:00,680.0,175.0
2023-09-17 22:00:00,744.0,144.0
2023-09-17 23:00:00,790.0,120.0
