UTC time,nat_gas,solar
2023-06-09 00:00:00,781.0,202.0
2023-06-09 01:00:00,806.0,175.0
2023-06-09 02:00:00,1030.0,50.0
2023-06-09 03:00:00,1030.0,3.0
2023-06-09 04:00:00,1030.0,3.0
2023-06-09 05:00:00,971.0,53.0
2023-06-09 06:00:00,877.0,53.0
2023-06-09 07:00:00,794.0,53.0
2023-06-09 08:00:00,734.0,52.0
2023-06-09 09:00:00,658.0,18.0
2023-06-09 10:00:00,648.0,0.0
2023-06-09 11:00:00,652.0,0.0
2023-06-09 12:00:00,653.0,0.0
2023-06-09 13:00:00,590.0,24.0
2023-06-09 14:00:00,580.0,124.0
2023-06-09 15:00:00,575.0,166.0
2023-06-09 16:00:00,517.0,125.0
2023-06-09 17:00:00,440.0,205.0
2023-06-09 18:00:00,556.0,214.0
2023-06-09 19:00:00,631.0,204.0
2023-06-09 20:00:00,738.0,169.0
2023-06-09 21:00:00,808.0,117.0
2023-06-09 22:00:00,970.0,60.0
2023-06-09 23:00:00,884.0,110.0
