UTC time,nat_gas,solar
2023-06-08 00:00:00,922.0,204.0
2023-06-08 01:00:00,919.0,173.0
2023-06-08 02:00:00,990.0,48.0
2023-06-08 03:00:00,972.0,2.0
2023-06-08 04:00:00,967.0,1.0
2023-06-08 05:00:00,897.0,2.0
2023-06-08 06:00:00,873.0,2.0
2023-06-08 07:00:00,772.0,3.0
2023-06-08 08:00:00,673.0,38.0
2023-06-08 09:00:00,625.0,52.0
2023-06-08 10:00:00,611.0,52.0
2023-06-08 11:00:00,605.0,52.0
2023-06-08 12:00:00,639.0,39.0
2023-06-08 13:00:00,656.0,31.0
2023-06-08 14:00:00,569.0,158.0
2023-06-08 15:00:00,508.0,200.0
2023-06-08 16:00:00,437.0,208.0
2023-06-08 17:00:00,477.0,209.0
2023-06-08 18:00:00,454.0,223.0
2023-06-08 19:00:00,584.0,270.0
2023-06-08 20:00:00,704.0,273.0
2023-06-08 21:00:00,756.0,277.0
2023-06-08 22:00:00,786.0,272.0
2023-06-08 23:00:00,889.0,243.0
