Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
41496,2023-09-26 00:00:00,2024-07-17 00:00:00,3.1,433.64,1062.0,154.0
41497,2023-09-26 01:00:00,2024-07-17 00:00:00,3.1,458.74,1059.0,80.0
41498,2023-09-26 02:00:00,2024-07-17 00:00:00,3.1,481.75,1059.0,20.0
41499,2023-09-26 03:00:00,2024-07-17 00:00:00,3.1,489.57,1037.0,1.0
41500,2023-09-26 04:00:00,2024-07-17 00:00:00,3.1,490.0,1001.0,0.0
41501,2023-09-26 05:00:00,2024-07-17 00:00:00,3.1,490.0,999.0,0.0
41502,2023-09-26 06:00:00,2024-07-17 00:00:00,3.1,490.0,915.0,0.0
41503,2023-09-26 07:00:00,2024-07-17 00:00:00,3.1,490.0,801.0,0.0
41504,2023-09-26 08:00:00,2024-07-17 00:00:00,3.1,490.0,803.0,0.0
41505,2023-09-26 09:00:00,2024-07-17 00:00:00,3.1,490.0,797.0,0.0
41506,2023-09-26 10:00:00,2024-07-17 00:00:00,3.1,490.0,796.0,0.0
41507,2023-09-26 11:00:00,2024-07-17 00:00:00,3.1,490.0,793.0,0.0
41508,2023-09-26 12:00:00,2024-07-17 00:00:00,3.1,490.0,800.0,0.0
41509,2023-09-26 13:00:00,2024-07-17 00:00:00,3.1,490.0,798.0,0.0
41510,2023-09-26 14:00:00,2024-07-17 00:00:00,3.1,478.75,810.0,21.0
41511,2023-09-26 15:00:00,2024-07-17 00:00:00,3.1,406.6,620.0,143.0
41512,2023-09-26 16:00:00,2024-07-17 00:00:00,3.1,368.17,443.0,167.0
41513,2023-09-26 17:00:00,2024-07-17 00:00:00,3.1,368.64,480.0,180.0
41514,2023-09-26 18:00:00,2024-07-17 00:00:00,3.1,384.12,631.0,197.0
41515,2023-09-26 19:00:00,2024-07-17 00:00:00,3.1,396.58,828.0,220.0
41516,2023-09-26 20:00:00,2024-07-17 00:00:00,3.1,409.45,932.0,206.0
41517,2023-09-26 21:00:00,2024-07-17 00:00:00,3.1,419.89,909.0,170.0
41518,2023-09-26 22:00:00,2024-07-17 00:00:00,3.1,437.27,982.0,132.0
41519,2023-09-26 23:00:00,2024-07-17 00:00:00,3.1,431.5,1024.0,155.0
