UTC time,nat_gas,solar
2023-12-11 00:00:00,370.0,40.0
2023-12-11 01:00:00,480.0,0.0
2023-12-11 02:00:00,530.0,0.0
2023-12-11 03:00:00,543.0,0.0
2023-12-11 04:00:00,555.0,0.0
2023-12-11 05:00:00,506.0,0.0
2023-12-11 06:00:00,486.0,0.0
2023-12-11 07:00:00,428.0,0.0
2023-12-11 08:00:00,405.0,0.0
2023-12-11 09:00:00,399.0,0.0
2023-12-11 10:00:00,359.0,0.0
2023-12-11 11:00:00,372.0,0.0
2023-12-11 12:00:00,441.0,0.0
2023-12-11 13:00:00,494.0,0.0
2023-12-11 14:00:00,562.0,0.0
2023-12-11 15:00:00,542.0,39.0
2023-12-11 16:00:00,465.0,158.0
2023-12-11 17:00:00,400.0,178.0
2023-12-11 18:00:00,384.0,165.0
2023-12-11 19:00:00,352.0,146.0
2023-12-11 20:00:00,344.0,148.0
2023-12-11 21:00:00,391.0,146.0
2023-12-11 22:00:00,385.0,160.0
2023-12-11 23:00:00,377.0,118.0
