Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
42936,2023-11-25 00:00:00,2024-07-17 00:00:00,3.1,468.36,587.0,30.0
42937,2023-11-25 01:00:00,2024-07-17 00:00:00,3.1,490.0,682.0,0.0
42938,2023-11-25 02:00:00,2024-07-17 00:00:00,3.1,490.0,675.0,0.0
42939,2023-11-25 03:00:00,2024-07-17 00:00:00,3.1,490.0,723.0,0.0
42940,2023-11-25 04:00:00,2024-07-17 00:00:00,3.1,490.0,724.0,0.0
42941,2023-11-25 05:00:00,2024-07-17 00:00:00,3.1,488.11,703.0,3.0
42942,2023-11-25 06:00:00,2024-07-17 00:00:00,3.1,465.54,619.0,36.0
42943,2023-11-25 07:00:00,2024-07-17 00:00:00,3.1,489.29,626.0,1.0
42944,2023-11-25 08:00:00,2024-07-17 00:00:00,3.1,490.0,593.0,0.0
42945,2023-11-25 09:00:00,2024-07-17 00:00:00,3.1,490.0,549.0,0.0
42946,2023-11-25 10:00:00,2024-07-17 00:00:00,3.1,490.0,551.0,0.0
42947,2023-11-25 11:00:00,2024-07-17 00:00:00,3.1,490.0,548.0,0.0
42948,2023-11-25 12:00:00,2024-07-17 00:00:00,3.1,490.0,544.0,0.0
42949,2023-11-25 13:00:00,2024-07-17 00:00:00,3.1,490.0,554.0,0.0
42950,2023-11-25 14:00:00,2024-07-17 00:00:00,3.1,490.0,586.0,0.0
42951,2023-11-25 15:00:00,2024-07-17 00:00:00,3.1,461.29,551.0,38.0
42952,2023-11-25 16:00:00,2024-07-17 00:00:00,3.1,381.82,467.0,150.0
42953,2023-11-25 17:00:00,2024-07-17 00:00:00,3.1,401.75,380.0,94.0
42954,2023-11-25 18:00:00,2024-07-17 00:00:00,3.1,360.29,316.0,130.0
42955,2023-11-25 19:00:00,2024-07-17 00:00:00,3.1,355.0,310.0,135.0
42956,2023-11-25 20:00:00,2024-07-17 00:00:00,3.1,376.41,318.0,109.0
42957,2023-11-25 21:00:00,2024-07-17 00:00:00,3.1,375.82,310.0,107.0
42958,2023-11-25 22:00:00,2024-07-17 00:00:00,3.1,339.49,315.0,161.0
42959,2023-11-25 23:00:00,2024-07-17 00:00:00,3.1,396.64,339.0,90.0
