UTC time,nat_gas,solar
2023-06-16 00:00:00,1146.0,79.0
2023-06-16 01:00:00,1121.0,61.0
2023-06-16 02:00:00,1083.0,22.0
2023-06-16 03:00:00,1109.0,0.0
2023-06-16 04:00:00,1055.0,0.0
2023-06-16 05:00:00,1007.0,0.0
2023-06-16 06:00:00,988.0,0.0
2023-06-16 07:00:00,838.0,0.0
2023-06-16 08:00:00,802.0,0.0
2023-06-16 09:00:00,735.0,0.0
2023-06-16 10:00:00,670.0,0.0
2023-06-16 11:00:00,675.0,0.0
2023-06-16 12:00:00,680.0,0.0
2023-06-16 13:00:00,678.0,11.0
2023-06-16 14:00:00,556.0,53.0
2023-06-16 15:00:00,625.0,78.0
2023-06-16 16:00:00,641.0,88.0
2023-06-16 17:00:00,653.0,90.0
2023-06-16 18:00:00,756.0,93.0
2023-06-16 19:00:00,697.0,97.0
2023-06-16 20:00:00,734.0,95.0
2023-06-16 21:00:00,851.0,75.0
2023-06-16 22:00:00,877.0,75.0
2023-06-16 23:00:00,845.0,73.0
