UTC time,nat_gas,solar
2023-10-10 00:00:00,952.0,121.0
2023-10-10 01:00:00,976.0,46.0
2023-10-10 02:00:00,988.0,6.0
2023-10-10 03:00:00,982.0,0.0
2023-10-10 04:00:00,948.0,0.0
2023-10-10 05:00:00,952.0,0.0
2023-10-10 06:00:00,946.0,0.0
2023-10-10 07:00:00,897.0,0.0
2023-10-10 08:00:00,805.0,0.0
2023-10-10 09:00:00,744.0,0.0
2023-10-10 10:00:00,699.0,0.0
2023-10-10 11:00:00,561.0,0.0
2023-10-10 12:00:00,646.0,0.0
2023-10-10 13:00:00,805.0,0.0
2023-10-10 14:00:00,805.0,25.0
2023-10-10 15:00:00,592.0,146.0
2023-10-10 16:00:00,473.0,138.0
2023-10-10 17:00:00,460.0,100.0
2023-10-10 18:00:00,427.0,168.0
2023-10-10 19:00:00,496.0,196.0
2023-10-10 20:00:00,719.0,194.0
2023-10-10 21:00:00,767.0,185.0
2023-10-10 22:00:00,764.0,189.0
2023-10-10 23:00:00,903.0,177.0
