UTC time,nat_gas,solar
2023-09-20 00:00:00,821.0,175.0
2023-09-20 01:00:00,1022.0,94.0
2023-09-20 02:00:00,1021.0,43.0
2023-09-20 03:00:00,971.0,15.0
2023-09-20 04:00:00,945.0,0.0
2023-09-20 05:00:00,914.0,0.0
2023-09-20 06:00:00,813.0,0.0
2023-09-20 07:00:00,648.0,0.0
2023-09-20 08:00:00,596.0,0.0
2023-09-20 09:00:00,588.0,0.0
2023-09-20 10:00:00,610.0,0.0
2023-09-20 11:00:00,604.0,0.0
2023-09-20 12:00:00,612.0,0.0
2023-09-20 13:00:00,612.0,0.0
2023-09-20 14:00:00,596.0,49.0
2023-09-20 15:00:00,552.0,164.0
2023-09-20 16:00:00,478.0,187.0
2023-09-20 17:00:00,413.0,187.0
2023-09-20 18:00:00,444.0,189.0
2023-09-20 19:00:00,524.0,181.0
2023-09-20 20:00:00,696.0,167.0
2023-09-20 21:00:00,820.0,167.0
2023-09-20 22:00:00,852.0,145.0
2023-09-20 23:00:00,960.0,149.0
