Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
42672,2023-11-14 00:00:00,2024-07-17 00:00:00,3.1,359.09,757.0,23.0
42673,2023-11-14 01:00:00,2024-07-17 00:00:00,3.1,370.0,830.0,0.0
42674,2023-11-14 02:00:00,2024-07-17 00:00:00,3.1,370.0,825.0,0.0
42675,2023-11-14 03:00:00,2024-07-17 00:00:00,3.1,370.0,813.0,0.0
42676,2023-11-14 04:00:00,2024-07-17 00:00:00,3.1,370.0,768.0,0.0
42677,2023-11-14 05:00:00,2024-07-17 00:00:00,3.1,370.0,701.0,0.0
42678,2023-11-14 06:00:00,2024-07-17 00:00:00,3.1,370.0,627.0,0.0
42679,2023-11-14 07:00:00,2024-07-17 00:00:00,3.1,370.0,552.0,0.0
42680,2023-11-14 08:00:00,2024-07-17 00:00:00,3.1,370.0,551.0,0.0
42681,2023-11-14 09:00:00,2024-07-17 00:00:00,3.1,370.0,385.0,0.0
42682,2023-11-14 10:00:00,2024-07-17 00:00:00,3.1,370.0,394.0,0.0
42683,2023-11-14 11:00:00,2024-07-17 00:00:00,3.1,370.0,410.0,0.0
42684,2023-11-14 12:00:00,2024-07-17 00:00:00,3.1,370.0,436.0,0.0
42685,2023-11-14 13:00:00,2024-07-17 00:00:00,3.1,370.0,432.0,0.0
42686,2023-11-14 14:00:00,2024-07-17 00:00:00,3.1,369.26,496.0,1.0
42687,2023-11-14 15:00:00,2024-07-17 00:00:00,3.1,350.33,481.0,27.0
42688,2023-11-14 16:00:00,2024-07-17 00:00:00,3.1,296.98,484.0,119.0
42689,2023-11-14 17:00:00,2024-07-17 00:00:00,3.1,270.94,413.0,151.0
42690,2023-11-14 18:00:00,2024-07-17 00:00:00,3.1,266.66,418.0,162.0
42691,2023-11-14 19:00:00,2024-07-17 00:00:00,3.1,271.38,421.0,153.0
42692,2023-11-14 20:00:00,2024-07-17 00:00:00,3.1,284.47,439.0,132.0
42693,2023-11-14 21:00:00,2024-07-17 00:00:00,3.1,296.29,410.0,102.0
42694,2023-11-14 22:00:00,2024-07-17 00:00:00,3.1,324.0,493.0,70.0
42695,2023-11-14 23:00:00,2024-07-17 00:00:00,3.1,300.16,447.0,104.0
