Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
40872,2023-08-31 00:00:00,2024-07-17 00:00:00,3.1,313.1,1018.0,185.0
40873,2023-08-31 01:00:00,2024-07-17 00:00:00,3.1,332.42,1035.0,117.0
40874,2023-08-31 02:00:00,2024-07-17 00:00:00,3.1,352.2,1029.0,52.0
40875,2023-08-31 03:00:00,2024-07-17 00:00:00,3.1,353.94,1014.0,46.0
40876,2023-08-31 04:00:00,2024-07-17 00:00:00,3.1,360.09,981.0,27.0
40877,2023-08-31 05:00:00,2024-07-17 00:00:00,3.1,366.61,865.0,8.0
40878,2023-08-31 06:00:00,2024-07-17 00:00:00,3.1,369.56,835.0,1.0
40879,2023-08-31 07:00:00,2024-07-17 00:00:00,3.1,370.0,647.0,0.0
40880,2023-08-31 08:00:00,2024-07-17 00:00:00,3.1,370.0,735.0,0.0
40881,2023-08-31 09:00:00,2024-07-17 00:00:00,3.1,370.0,639.0,0.0
40882,2023-08-31 10:00:00,2024-07-17 00:00:00,3.1,370.0,557.0,0.0
40883,2023-08-31 11:00:00,2024-07-17 00:00:00,3.1,370.0,557.0,0.0
40884,2023-08-31 12:00:00,2024-07-17 00:00:00,3.1,370.0,558.0,0.0
40885,2023-08-31 13:00:00,2024-07-17 00:00:00,3.1,370.0,566.0,0.0
40886,2023-08-31 14:00:00,2024-07-17 00:00:00,3.1,327.21,543.0,71.0
40887,2023-08-31 15:00:00,2024-07-17 00:00:00,3.1,275.7,535.0,183.0
40888,2023-08-31 16:00:00,2024-07-17 00:00:00,3.1,250.92,531.0,252.0
40889,2023-08-31 17:00:00,2024-07-17 00:00:00,3.1,243.6,503.0,261.0
40890,2023-08-31 18:00:00,2024-07-17 00:00:00,3.1,260.81,621.0,260.0
40891,2023-08-31 19:00:00,2024-07-17 00:00:00,3.1,275.86,715.0,244.0
40892,2023-08-31 20:00:00,2024-07-17 00:00:00,3.1,287.53,788.0,226.0
40893,2023-08-31 21:00:00,2024-07-17 00:00:00,3.1,302.85,911.0,202.0
40894,2023-08-31 22:00:00,2024-07-17 00:00:00,3.1,310.14,1057.0,204.0
40895,2023-08-31 23:00:00,2024-07-17 00:00:00,3.1,308.0,1063.0,214.0
