Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
40200,2023-08-03 00:00:00,2024-07-17 00:00:00,3.1,449.41,1106.0,111.0
40201,2023-08-03 01:00:00,2024-07-17 00:00:00,3.1,466.12,1005.0,57.0
40202,2023-08-03 02:00:00,2024-07-17 00:00:00,3.1,481.4,1015.0,20.0
40203,2023-08-03 03:00:00,2024-07-17 00:00:00,3.1,488.25,1011.0,4.0
40204,2023-08-03 04:00:00,2024-07-17 00:00:00,3.1,489.58,1070.0,1.0
40205,2023-08-03 05:00:00,2024-07-17 00:00:00,3.1,489.56,1021.0,1.0
40206,2023-08-03 06:00:00,2024-07-17 00:00:00,3.1,490.0,1065.0,0.0
40207,2023-08-03 07:00:00,2024-07-17 00:00:00,3.1,490.0,1001.0,0.0
40208,2023-08-03 08:00:00,2024-07-17 00:00:00,3.1,490.0,913.0,0.0
40209,2023-08-03 09:00:00,2024-07-17 00:00:00,3.1,490.0,878.0,0.0
40210,2023-08-03 10:00:00,2024-07-17 00:00:00,3.1,490.0,798.0,0.0
40211,2023-08-03 11:00:00,2024-07-17 00:00:00,3.1,490.0,817.0,0.0
40212,2023-08-03 12:00:00,2024-07-17 00:00:00,3.1,490.0,815.0,0.0
40213,2023-08-03 13:00:00,2024-07-17 00:00:00,3.1,489.45,811.0,1.0
40214,2023-08-03 14:00:00,2024-07-17 00:00:00,3.1,476.79,752.0,23.0
40215,2023-08-03 15:00:00,2024-07-17 00:00:00,3.1,457.31,719.0,57.0
40216,2023-08-03 16:00:00,2024-07-17 00:00:00,3.1,415.55,647.0,130.0
40217,2023-08-03 17:00:00,2024-07-17 00:00:00,3.1,394.31,679.0,186.0
40218,2023-08-03 18:00:00,2024-07-17 00:00:00,3.1,396.23,884.0,236.0
40219,2023-08-03 19:00:00,2024-07-17 00:00:00,3.1,402.67,942.0,230.0
40220,2023-08-03 20:00:00,2024-07-17 00:00:00,3.1,405.38,1069.0,251.0
40221,2023-08-03 21:00:00,2024-07-17 00:00:00,3.1,421.43,1076.0,196.0
40222,2023-08-03 22:00:00,2024-07-17 00:00:00,3.1,423.74,1086.0,190.0
40223,2023-08-03 23:00:00,2024-07-17 00:00:00,3.1,428.21,1104.0,178.0
