UTC time,nat_gas,solar
2023-06-18 00:00:00,780.0,77.0
2023-06-18 01:00:00,846.0,55.0
2023-06-18 02:00:00,945.0,22.0
2023-06-18 03:00:00,989.0,0.0
2023-06-18 04:00:00,951.0,0.0
2023-06-18 05:00:00,863.0,0.0
2023-06-18 06:00:00,825.0,0.0
2023-06-18 07:00:00,736.0,0.0
2023-06-18 08:00:00,638.0,0.0
2023-06-18 09:00:00,602.0,0.0
2023-06-18 10:00:00,537.0,0.0
2023-06-18 11:00:00,553.0,0.0
2023-06-18 12:00:00,511.0,0.0
2023-06-18 13:00:00,504.0,4.0
2023-06-18 14:00:00,408.0,40.0
2023-06-18 15:00:00,360.0,72.0
2023-06-18 16:00:00,373.0,75.0
2023-06-18 17:00:00,376.0,99.0
2023-06-18 18:00:00,400.0,107.0
2023-06-18 19:00:00,525.0,109.0
2023-06-18 20:00:00,639.0,107.0
2023-06-18 21:00:00,746.0,105.0
2023-06-18 22:00:00,807.0,102.0
2023-06-18 23:00:00,840.0,107.0
