UTC time,nat_gas,solar
2023-06-10 00:00:00,610.0,151.0
2023-06-10 01:00:00,788.0,138.0
2023-06-10 02:00:00,906.0,58.0
2023-06-10 03:00:00,961.0,21.0
2023-06-10 04:00:00,947.0,22.0
2023-06-10 05:00:00,873.0,23.0
2023-06-10 06:00:00,865.0,24.0
2023-06-10 07:00:00,763.0,0.0
2023-06-10 08:00:00,652.0,1.0
2023-06-10 09:00:00,604.0,2.0
2023-06-10 10:00:00,607.0,3.0
2023-06-10 11:00:00,609.0,4.0
2023-06-10 12:00:00,610.0,5.0
2023-06-10 13:00:00,606.0,38.0
2023-06-10 14:00:00,539.0,157.0
2023-06-10 15:00:00,427.0,240.0
2023-06-10 16:00:00,465.0,263.0
2023-06-10 17:00:00,442.0,267.0
2023-06-10 18:00:00,386.0,276.0
2023-06-10 19:00:00,397.0,272.0
2023-06-10 20:00:00,518.0,223.0
2023-06-10 21:00:00,724.0,209.0
2023-06-10 22:00:00,778.0,185.0
2023-06-10 23:00:00,778.0,132.0
