Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
42792,2023-11-19 00:00:00,2024-07-17 00:00:00,3.1,338.11,668.0,63.0
42793,2023-11-19 01:00:00,2024-07-17 00:00:00,3.1,368.02,742.0,4.0
42794,2023-11-19 02:00:00,2024-07-17 00:00:00,3.1,370.0,721.0,0.0
42795,2023-11-19 03:00:00,2024-07-17 00:00:00,3.1,370.0,699.0,0.0
42796,2023-11-19 04:00:00,2024-07-17 00:00:00,3.1,370.0,662.0,0.0
42797,2023-11-19 05:00:00,2024-07-17 00:00:00,3.1,370.0,600.0,0.0
42798,2023-11-19 06:00:00,2024-07-17 00:00:00,3.1,370.0,508.0,0.0
42799,2023-11-19 07:00:00,2024-07-17 00:00:00,3.1,370.0,458.0,0.0
42800,2023-11-19 08:00:00,2024-07-17 00:00:00,3.1,370.0,434.0,0.0
42801,2023-11-19 09:00:00,2024-07-17 00:00:00,3.1,370.0,440.0,0.0
42802,2023-11-19 10:00:00,2024-07-17 00:00:00,3.1,370.0,435.0,0.0
42803,2023-11-19 11:00:00,2024-07-17 00:00:00,3.1,370.0,425.0,0.0
42804,2023-11-19 12:00:00,2024-07-17 00:00:00,3.1,370.0,426.0,0.0
42805,2023-11-19 13:00:00,2024-07-17 00:00:00,3.1,370.0,425.0,0.0
42806,2023-11-19 14:00:00,2024-07-17 00:00:00,3.1,370.0,423.0,0.0
42807,2023-11-19 15:00:00,2024-07-17 00:00:00,3.1,314.36,435.0,77.0
42808,2023-11-19 16:00:00,2024-07-17 00:00:00,3.1,253.33,393.0,181.0
42809,2023-11-19 17:00:00,2024-07-17 00:00:00,3.1,248.84,382.0,186.0
42810,2023-11-19 18:00:00,2024-07-17 00:00:00,3.1,232.66,310.0,183.0
42811,2023-11-19 19:00:00,2024-07-17 00:00:00,3.1,233.4,299.0,175.0
42812,2023-11-19 20:00:00,2024-07-17 00:00:00,3.1,232.03,296.0,176.0
42813,2023-11-19 21:00:00,2024-07-17 00:00:00,3.1,233.48,301.0,176.0
42814,2023-11-19 22:00:00,2024-07-17 00:00:00,3.1,243.81,313.0,162.0
42815,2023-11-19 23:00:00,2024-07-17 00:00:00,3.1,259.24,330.0,141.0
