Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
35856,2023-02-03 00:00:00,2024-07-17 00:00:00,3.1,314.87,337.0,59.0
35857,2023-02-03 01:00:00,2024-07-17 00:00:00,3.1,363.51,448.0,8.0
35858,2023-02-03 02:00:00,2024-07-17 00:00:00,3.1,369.32,543.0,1.0
35859,2023-02-03 03:00:00,2024-07-17 00:00:00,3.1,370.0,548.0,0.0
35860,2023-02-03 04:00:00,2024-07-17 00:00:00,3.1,370.0,535.0,0.0
35861,2023-02-03 05:00:00,2024-07-17 00:00:00,3.1,370.0,508.0,0.0
35862,2023-02-03 06:00:00,2024-07-17 00:00:00,3.1,370.0,460.0,0.0
35863,2023-02-03 07:00:00,2024-07-17 00:00:00,3.1,370.0,374.0,0.0
35864,2023-02-03 08:00:00,2024-07-17 00:00:00,3.1,370.0,335.0,0.0
35865,2023-02-03 09:00:00,2024-07-17 00:00:00,3.1,370.0,372.0,0.0
35866,2023-02-03 10:00:00,2024-07-17 00:00:00,3.1,370.0,369.0,0.0
35867,2023-02-03 11:00:00,2024-07-17 00:00:00,3.1,370.0,381.0,0.0
35868,2023-02-03 12:00:00,2024-07-17 00:00:00,3.1,370.0,417.0,0.0
35869,2023-02-03 13:00:00,2024-07-17 00:00:00,3.1,370.0,481.0,0.0
35870,2023-02-03 14:00:00,2024-07-17 00:00:00,3.1,370.0,547.0,0.0
35871,2023-02-03 15:00:00,2024-07-17 00:00:00,3.1,357.69,552.0,19.0
35872,2023-02-03 16:00:00,2024-07-17 00:00:00,3.1,316.22,441.0,75.0
35873,2023-02-03 17:00:00,2024-07-17 00:00:00,3.1,295.68,370.0,93.0
35874,2023-02-03 18:00:00,2024-07-17 00:00:00,3.1,289.41,316.0,88.0
35875,2023-02-03 19:00:00,2024-07-17 00:00:00,3.1,292.92,323.0,85.0
35876,2023-02-03 20:00:00,2024-07-17 00:00:00,3.1,290.78,312.0,85.0
35877,2023-02-03 21:00:00,2024-07-17 00:00:00,3.1,288.71,309.0,87.0
35878,2023-02-03 22:00:00,2024-07-17 00:00:00,3.1,287.15,305.0,88.0
35879,2023-02-03 23:00:00,2024-07-17 00:00:00,3.1,308.65,327.0,65.0
