UTC time,nat_gas,solar
2023-06-29 00:00:00,983.0,149.0
2023-06-29 01:00:00,1036.0,75.0
2023-06-29 02:00:00,1115.0,7.0
2023-06-29 03:00:00,1116.0,4.0
2023-06-29 04:00:00,1111.0,13.0
2023-06-29 05:00:00,1116.0,44.0
2023-06-29 06:00:00,1108.0,48.0
2023-06-29 07:00:00,1025.0,48.0
2023-06-29 08:00:00,873.0,30.0
2023-06-29 09:00:00,808.0,5.0
2023-06-29 10:00:00,757.0,2.0
2023-06-29 11:00:00,773.0,0.0
2023-06-29 12:00:00,799.0,0.0
2023-06-29 13:00:00,788.0,13.0
2023-06-29 14:00:00,684.0,55.0
2023-06-29 15:00:00,608.0,125.0
2023-06-29 16:00:00,574.0,189.0
2023-06-29 17:00:00,708.0,211.0
2023-06-29 18:00:00,748.0,193.0
2023-06-29 19:00:00,760.0,219.0
2023-06-29 20:00:00,911.0,199.0
2023-06-29 21:00:00,1005.0,180.0
2023-06-29 22:00:00,1042.0,184.0
2023-06-29 23:00:00,1095.0,182.0
