UTC time,nat_gas,solar
2023-10-17 00:00:00,890.0,102.0
2023-10-17 01:00:00,887.0,6.0
2023-10-17 02:00:00,887.0,0.0
2023-10-17 03:00:00,885.0,37.0
2023-10-17 04:00:00,884.0,50.0
2023-10-17 05:00:00,834.0,50.0
2023-10-17 06:00:00,777.0,42.0
2023-10-17 07:00:00,741.0,9.0
2023-10-17 08:00:00,725.0,0.0
2023-10-17 09:00:00,679.0,0.0
2023-10-17 10:00:00,681.0,0.0
2023-10-17 11:00:00,690.0,0.0
2023-10-17 12:00:00,707.0,0.0
2023-10-17 13:00:00,768.0,0.0
2023-10-17 14:00:00,777.0,18.0
2023-10-17 15:00:00,652.0,144.0
2023-10-17 16:00:00,423.0,189.0
2023-10-17 17:00:00,272.0,195.0
2023-10-17 18:00:00,302.0,195.0
2023-10-17 19:00:00,472.0,195.0
2023-10-17 20:00:00,523.0,178.0
2023-10-17 21:00:00,716.0,162.0
2023-10-17 22:00:00,726.0,159.0
2023-10-17 23:00:00,756.0,141.0
