UTC time,nat_gas,solar
2023-04-03 00:00:00,447.0,105.0
2023-04-03 01:00:00,536.0,58.0
2023-04-03 02:00:00,574.0,4.0
2023-04-03 03:00:00,587.0,0.0
2023-04-03 04:00:00,593.0,0.0
2023-04-03 05:00:00,530.0,0.0
2023-04-03 06:00:00,457.0,0.0
2023-04-03 07:00:00,411.0,0.0
2023-04-03 08:00:00,399.0,0.0
2023-04-03 09:00:00,389.0,0.0
2023-04-03 10:00:00,384.0,0.0
2023-04-03 11:00:00,395.0,0.0
2023-04-03 12:00:00,422.0,0.0
2023-04-03 13:00:00,438.0,0.0
2023-04-03 14:00:00,393.0,26.0
2023-04-03 15:00:00,312.0,86.0
2023-04-03 16:00:00,291.0,109.0
2023-04-03 17:00:00,263.0,117.0
2023-04-03 18:00:00,256.0,118.0
2023-04-03 19:00:00,272.0,117.0
2023-04-03 20:00:00,271.0,117.0
2023-04-03 21:00:00,273.0,117.0
2023-04-03 22:00:00,316.0,114.0
2023-04-03 23:00:00,390.0,105.0
