UTC time,nat_gas,solar
2023-06-30 00:00:00,1093.0,180.0
2023-06-30 01:00:00,1088.0,150.0
2023-06-30 02:00:00,1135.0,46.0
2023-06-30 03:00:00,1108.0,21.0
2023-06-30 04:00:00,1148.0,44.0
2023-06-30 05:00:00,1087.0,47.0
2023-06-30 06:00:00,1071.0,46.0
2023-06-30 07:00:00,992.0,32.0
2023-06-30 08:00:00,909.0,6.0
2023-06-30 09:00:00,870.0,3.0
2023-06-30 10:00:00,767.0,1.0
2023-06-30 11:00:00,746.0,1.0
2023-06-30 12:00:00,741.0,0.0
2023-06-30 13:00:00,796.0,1.0
2023-06-30 14:00:00,616.0,30.0
2023-06-30 15:00:00,549.0,65.0
2023-06-30 16:00:00,653.0,84.0
2023-06-30 17:00:00,662.0,82.0
2023-06-30 18:00:00,788.0,108.0
2023-06-30 19:00:00,857.0,130.0
2023-06-30 20:00:00,938.0,155.0
2023-06-30 21:00:00,941.0,179.0
2023-06-30 22:00:00,1003.0,171.0
2023-06-30 23:00:00,982.0,181.0
