UTC time,nat_gas,solar
2023-09-30 00:00:00,860.0,153.0
2023-09-30 01:00:00,1010.0,55.0
2023-09-30 02:00:00,1018.0,8.0
2023-09-30 03:00:00,1023.0,1.0
2023-09-30 04:00:00,973.0,0.0
2023-09-30 05:00:00,834.0,0.0
2023-09-30 06:00:00,833.0,0.0
2023-09-30 07:00:00,813.0,0.0
2023-09-30 08:00:00,808.0,0.0
2023-09-30 09:00:00,738.0,0.0
2023-09-30 10:00:00,657.0,0.0
2023-09-30 11:00:00,620.0,0.0
2023-09-30 12:00:00,613.0,0.0
2023-09-30 13:00:00,622.0,0.0
2023-09-30 14:00:00,621.0,26.0
2023-09-30 15:00:00,517.0,148.0
2023-09-30 16:00:00,420.0,186.0
2023-09-30 17:00:00,382.0,192.0
2023-09-30 18:00:00,451.0,194.0
2023-09-30 19:00:00,581.0,195.0
2023-09-30 20:00:00,712.0,184.0
2023-09-30 21:00:00,779.0,164.0
2023-09-30 22:00:00,849.0,163.0
2023-09-30 23:00:00,882.0,112.0
