UTC time,nat_gas,solar
2023-03-07 00:00:00,340.0,75.0
2023-03-07 01:00:00,394.0,19.0
2023-03-07 02:00:00,468.0,0.0
2023-03-07 03:00:00,458.0,0.0
2023-03-07 04:00:00,444.0,0.0
2023-03-07 05:00:00,424.0,0.0
2023-03-07 06:00:00,340.0,0.0
2023-03-07 07:00:00,317.0,0.0
2023-03-07 08:00:00,277.0,0.0
2023-03-07 09:00:00,291.0,0.0
2023-03-07 10:00:00,273.0,0.0
2023-03-07 11:00:00,275.0,0.0
2023-03-07 12:00:00,287.0,0.0
2023-03-07 13:00:00,352.0,0.0
2023-03-07 14:00:00,407.0,3.0
2023-03-07 15:00:00,424.0,34.0
2023-03-07 16:00:00,353.0,83.0
2023-03-07 17:00:00,310.0,107.0
2023-03-07 18:00:00,298.0,107.0
2023-03-07 19:00:00,320.0,92.0
2023-03-07 20:00:00,380.0,66.0
2023-03-07 21:00:00,404.0,67.0
2023-03-07 22:00:00,400.0,62.0
2023-03-07 23:00:00,437.0,36.0
