,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,384.87,563.0,2383.0,980.0,239.0,129.0,0.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,393.89,563.0,2275.0,982.0,224.0,2.0,0.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,392.58,560.0,2136.0,982.0,200.0,0.0,0.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,405.24,554.0,2043.0,981.0,45.0,0.0,0.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,398.78,513.0,1869.0,983.0,17.0,0.0,0.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,385.09,443.0,1711.0,982.0,16.0,0.0,0.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,378.42,438.0,1552.0,983.0,18.0,0.0,0.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,372.7,437.0,1404.0,983.0,16.0,0.0,0.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,368.88,440.0,1303.0,982.0,17.0,0.0,0.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,367.46,443.0,1263.0,983.0,17.0,0.0,0.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,372.01,440.0,1376.0,983.0,16.0,0.0,0.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,374.9,443.0,1435.0,983.0,16.0,0.0,0.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,363.26,442.0,1375.0,982.0,16.0,81.0,0.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,329.42,441.0,1319.0,983.0,17.0,390.0,0.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,311.95,445.0,1463.0,984.0,14.0,702.0,0.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,314.58,440.0,1684.0,985.0,15.0,799.0,0.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,319.41,443.0,1762.0,982.0,18.0,784.0,0.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,325.69,436.0,1961.0,984.0,14.0,801.0,0.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,330.47,439.0,2106.0,983.0,15.0,817.0,0.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,335.76,439.0,2244.0,983.0,13.0,813.0,0.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,349.67,492.0,2345.0,982.0,18.0,732.0,0.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,362.46,627.0,2233.0,983.0,84.0,626.0,0.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,381.42,653.0,2241.0,981.0,116.0,375.0,1.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,394.22,654.0,2254.0,982.0,226.0,103.0,2.0
