,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,426.26,772.0,2276.0,981.0,88.0,19.0,0.0
1,2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,382.52,527.0,2231.0,983.0,296.0,0.0,0.0
2,2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,365.82,434.0,2097.0,981.0,323.0,0.0,0.0
3,2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,359.63,441.0,1890.0,980.0,324.0,0.0,0.0
4,2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,361.96,439.0,1673.0,981.0,213.0,0.0,0.0
5,2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,379.72,439.0,1670.0,981.0,47.0,0.0,0.0
6,2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,379.62,437.0,1585.0,981.0,19.0,0.0,0.0
7,2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,377.22,431.0,1541.0,981.0,18.0,0.0,0.0
8,2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,379.24,436.0,1569.0,982.0,15.0,0.0,0.0
9,2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,383.19,438.0,1675.0,981.0,17.0,0.0,0.0
10,2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,385.43,438.0,1735.0,981.0,15.0,0.0,0.0
11,2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,389.04,439.0,1851.0,981.0,17.0,0.0,0.0
12,2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,383.67,435.0,1874.0,983.0,17.0,52.0,0.0
13,2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,367.54,438.0,1838.0,982.0,13.0,216.0,0.0
14,2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,343.14,438.0,1757.0,983.0,17.0,456.0,0.0
15,2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,328.57,438.0,1697.0,980.0,14.0,616.0,0.0
16,2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,321.19,436.0,1725.0,983.0,17.0,723.0,0.0
17,2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,331.65,434.0,1922.0,980.0,17.0,690.0,0.0
18,2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,353.4,519.0,2123.0,981.0,67.0,568.0,0.0
19,2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,377.05,681.0,2092.0,981.0,88.0,448.0,0.0
20,2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,390.78,698.0,2218.0,981.0,87.0,336.0,0.0
21,2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,390.39,698.0,2242.0,978.0,87.0,351.0,0.0
22,2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,379.12,695.0,2101.0,980.0,88.0,444.0,0.0
23,2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,387.66,668.0,2195.0,977.0,120.0,300.0,0.0
