datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-07 00:00:00,2023-08-07 21:51:59,3.0,2.550691484801306,298.2498473481112,295.87108284457986,0.672327901866844,0.5290484763188735,535.61427,2033.263,986.41331,252.66174,10373.87964,906.885
2023-08-07 01:00:00,2023-08-07 21:51:59,3.0,2.550691484801306,298.2498473481112,295.87108284457986,0.672327901866844,0.5290484763188735,526.24588,2062.07351,985.90184,260.60638,5468.95992,478.09671
2023-08-07 02:00:00,2023-08-07 21:51:59,3.0,2.550691484801306,298.2498473481112,295.87108284457986,0.672327901866844,0.5290484763188735,537.23251,1964.94846,983.22948,231.51148,1010.12997,88.3056
2023-08-07 03:00:00,2023-08-07 21:51:59,3.0,2.550691484801306,298.2498473481112,295.87108284457986,0.672327901866844,0.5290484763188735,540.40096,1882.11278,980.80447,204.41452,0.01,0.00087
2023-08-07 04:00:00,2023-08-07 21:51:59,3.0,2.5526125864534603,297.632571111211,295.5940858719523,0.672327901866844,0.5290484763188735,534.6902,1757.62661,981.78225,159.70168,0.0,0.0
2023-08-07 05:00:00,2023-08-07 21:51:59,3.0,2.5526125864534603,297.632571111211,295.5940858719523,0.672327901866844,0.5290484763188735,525.06918,1707.57995,983.56539,102.57781,0.0,0.0
2023-08-07 06:00:00,2023-08-07 21:51:59,3.0,2.5526125864534603,297.632571111211,295.5940858719523,0.672327901866844,0.5290484763188735,517.68785,1657.10266,983.7782,57.84915,0.0,0.0
2023-08-07 07:00:00,2023-08-07 21:51:59,3.0,2.830061363223261,297.0648787141285,295.232230210079,0.3362151903755976,0.5928298987341697,500.82845,1647.64683,982.73384,28.12629,0.0,0.0
2023-08-07 08:00:00,2023-08-07 21:51:59,3.0,2.830061363223261,297.0648787141285,295.232230210079,0.3362151903755976,0.5928298987341697,482.7629,1641.83522,982.49436,2.31269,0.0,0.0
2023-08-07 09:00:00,2023-08-07 21:51:59,3.0,2.830061363223261,297.0648787141285,295.232230210079,0.3362151903755976,0.5928298987341697,475.39789,1633.21244,982.02661,3.31934,0.0,0.0
2023-08-07 10:00:00,2023-08-07 21:51:59,3.0,3.430352109095537,298.0124042896934,295.1955527216983,0.0,0.6165657455892062,466.39071,1614.49772,981.70429,7.65866,0.0,0.0
2023-08-07 11:00:00,2023-08-07 21:51:59,3.0,3.430352109095537,298.0124042896934,295.1955527216983,0.0,0.6165657455892062,458.2776,1577.84394,982.2485,21.57344,0.0,0.0
2023-08-07 12:00:00,2023-08-07 21:51:59,3.0,3.430352109095537,298.0124042896934,295.1955527216983,0.0,0.6165657455892062,468.97291,1549.39132,982.70796,40.90606,0.1,0.00874
2023-08-07 13:00:00,2023-08-07 21:51:59,3.0,4.781737043232974,303.6515681502548,294.6697281332299,16.728680210689028,0.962433353322126,472.48432,1539.21676,983.13364,70.79615,1315.68995,115.01767
2023-08-07 14:00:00,2023-08-07 21:51:59,3.0,4.781737043232974,303.6515681502548,294.6697281332299,16.728680210689028,0.962433353322126,468.89472,1561.75067,983.2922,57.15816,6246.90005,546.10427
2023-08-07 15:00:00,2023-08-07 21:51:59,3.0,4.781737043232974,303.6515681502548,294.6697281332299,16.728680210689028,0.962433353322126,476.74828,1587.39787,982.98343,16.70029,10991.47991,960.87564
2023-08-07 16:00:00,2023-08-07 21:51:59,3.0,5.53309601505048,307.43545988761053,294.1702645110703,492.9931320510684,1.0351283674034852,495.6322,1646.88193,983.1591,7.7961,12738.46037,1113.59675
2023-08-07 17:00:00,2023-08-07 21:51:59,3.0,5.53309601505048,307.43545988761053,294.1702645110703,492.9931320510684,1.0351283674034852,511.62369,1778.58278,983.23983,24.6471,13376.47956,1169.37241
