UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-09 00:00:00,2023-08-13 18:01:21,3.0,852.0,2267.0,981.0,222.0,26.0,0.0
2023-08-09 01:00:00,2023-08-13 18:01:21,3.0,818.0,2183.0,983.0,228.0,0.0,0.0
2023-08-09 02:00:00,2023-08-13 18:01:21,3.0,646.0,2142.0,981.0,232.0,0.0,0.0
2023-08-09 03:00:00,2023-08-13 18:01:21,3.0,514.0,1995.0,981.0,173.0,0.0,0.0
2023-08-09 04:00:00,2023-08-13 18:01:21,3.0,451.0,1863.0,981.0,107.0,0.0,0.0
2023-08-09 05:00:00,2023-08-13 18:01:21,3.0,438.0,1736.0,985.0,19.0,0.0,0.0
2023-08-09 06:00:00,2023-08-13 18:01:21,3.0,441.0,1613.0,983.0,20.0,0.0,0.0
2023-08-09 07:00:00,2023-08-13 18:01:21,3.0,432.0,1539.0,981.0,19.0,0.0,0.0
2023-08-09 08:00:00,2023-08-13 18:01:21,3.0,433.0,1504.0,983.0,16.0,0.0,0.0
2023-08-09 09:00:00,2023-08-13 18:01:21,3.0,436.0,1475.0,981.0,18.0,0.0,0.0
2023-08-09 10:00:00,2023-08-13 18:01:21,3.0,440.0,1618.0,982.0,17.0,0.0,0.0
2023-08-09 11:00:00,2023-08-13 18:01:21,3.0,442.0,1745.0,982.0,18.0,2.0,0.0
2023-08-09 12:00:00,2023-08-13 18:01:21,3.0,439.0,1632.0,982.0,15.0,141.0,0.0
2023-08-09 13:00:00,2023-08-13 18:01:21,3.0,442.0,1439.0,983.0,18.0,534.0,0.0
2023-08-09 14:00:00,2023-08-13 18:01:21,3.0,439.0,1505.0,983.0,17.0,723.0,0.0
2023-08-09 15:00:00,2023-08-13 18:01:21,3.0,441.0,1554.0,981.0,19.0,814.0,0.0
2023-08-09 16:00:00,2023-08-13 18:01:21,3.0,441.0,1586.0,983.0,16.0,851.0,0.0
2023-08-09 17:00:00,2023-08-13 18:01:21,3.0,436.0,1724.0,982.0,14.0,863.0,0.0
2023-08-09 18:00:00,2023-08-13 18:01:21,3.0,437.0,1926.0,982.0,15.0,857.0,0.0
2023-08-09 19:00:00,2023-08-13 18:01:21,3.0,497.0,2088.0,982.0,17.0,799.0,0.0
2023-08-09 20:00:00,2023-08-13 18:01:21,3.0,533.0,2132.0,983.0,58.0,777.0,0.0
2023-08-09 21:00:00,2023-08-13 18:01:21,3.0,532.0,2197.0,981.0,89.0,708.0,0.0
2023-08-09 22:00:00,2023-08-13 18:01:21,3.0,534.0,2168.0,979.0,191.0,679.0,0.0
2023-08-09 23:00:00,2023-08-13 18:01:21,3.0,534.0,2215.0,980.0,263.0,483.0,0.0
