UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-09-06 00:00:00,2023-09-08 18:25:38,3.0,558.0,2425.0,982.0,256.0,14.0,0.0
2023-09-06 01:00:00,2023-09-08 18:25:38,3.0,561.0,2450.0,981.0,130.0,0.0,0.0
2023-09-06 02:00:00,2023-09-08 18:25:38,3.0,484.0,2368.0,982.0,16.0,0.0,0.0
2023-09-06 03:00:00,2023-09-08 18:25:38,3.0,304.0,2224.0,982.0,16.0,0.0,0.0
2023-09-06 04:00:00,2023-09-08 18:25:38,3.0,247.0,2068.0,981.0,17.0,0.0,0.0
2023-09-06 05:00:00,2023-09-08 18:25:38,3.0,252.0,1848.0,980.0,17.0,0.0,0.0
2023-09-06 06:00:00,2023-09-08 18:25:38,3.0,251.0,1810.0,982.0,17.0,0.0,0.0
2023-09-06 07:00:00,2023-09-08 18:25:38,3.0,243.0,1736.0,983.0,16.0,0.0,0.0
2023-09-06 08:00:00,2023-09-08 18:25:38,3.0,246.0,1661.0,983.0,15.0,0.0,0.0
2023-09-06 09:00:00,2023-09-08 18:25:38,3.0,248.0,1611.0,981.0,12.0,0.0,0.0
2023-09-06 10:00:00,2023-09-08 18:25:38,3.0,251.0,1624.0,982.0,12.0,0.0,0.0
2023-09-06 11:00:00,2023-09-08 18:25:38,3.0,250.0,1770.0,983.0,12.0,0.0,0.0
2023-09-06 12:00:00,2023-09-08 18:25:38,3.0,250.0,1831.0,984.0,10.0,59.0,0.0
2023-09-06 13:00:00,2023-09-08 18:25:38,3.0,251.0,1775.0,982.0,12.0,314.0,0.0
2023-09-06 14:00:00,2023-09-08 18:25:38,3.0,250.0,1814.0,982.0,12.0,523.0,0.0
2023-09-06 15:00:00,2023-09-08 18:25:38,3.0,251.0,1949.0,981.0,11.0,539.0,0.0
2023-09-06 16:00:00,2023-09-08 18:25:38,3.0,316.0,1994.0,983.0,43.0,747.0,0.0
2023-09-06 17:00:00,2023-09-08 18:25:38,3.0,485.0,2089.0,982.0,10.0,729.0,0.0
2023-09-06 18:00:00,2023-09-08 18:25:38,3.0,560.0,2116.0,979.0,110.0,721.0,0.0
2023-09-06 19:00:00,2023-09-08 18:25:38,3.0,561.0,2090.0,984.0,374.0,669.0,0.0
2023-09-06 20:00:00,2023-09-08 18:25:38,3.0,560.0,2358.0,980.0,245.0,688.0,0.0
2023-09-06 21:00:00,2023-09-08 18:25:38,3.0,557.0,2449.0,982.0,229.0,661.0,0.0
2023-09-06 22:00:00,2023-09-08 18:25:38,3.0,560.0,2496.0,981.0,275.0,579.0,0.0
2023-09-06 23:00:00,2023-09-08 18:25:38,3.0,557.0,2476.0,981.0,396.0,254.0,0.0
