,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-29 00:00:00,2023-09-02 20:46:35,3.0,303.79,558.0,2441.0,975.0,367.0,28.0,0.0
1,2023-08-29 01:00:00,2023-09-02 20:46:35,3.0,309.02,560.0,2431.0,979.0,318.0,0.0,0.0
2,2023-08-29 02:00:00,2023-09-02 20:46:35,3.0,321.28,556.0,2372.0,980.0,139.0,0.0,0.0
3,2023-08-29 03:00:00,2023-09-02 20:46:35,3.0,317.85,440.0,2346.0,980.0,17.0,0.0,0.0
4,2023-08-29 04:00:00,2023-09-02 20:46:35,3.0,297.07,285.0,2252.0,978.0,19.0,0.0,0.0
5,2023-08-29 05:00:00,2023-09-02 20:46:35,3.0,285.33,245.0,1973.0,977.0,16.0,0.0,0.0
6,2023-08-29 06:00:00,2023-09-02 20:46:35,3.0,281.4,246.0,1844.0,981.0,18.0,0.0,0.0
7,2023-08-29 07:00:00,2023-09-02 20:46:35,3.0,279.32,240.0,1799.0,980.0,17.0,0.0,0.0
8,2023-08-29 08:00:00,2023-09-02 20:46:35,3.0,280.75,243.0,1825.0,978.0,17.0,0.0,0.0
9,2023-08-29 09:00:00,2023-09-02 20:46:35,3.0,280.45,245.0,1801.0,979.0,15.0,0.0,0.0
10,2023-08-29 10:00:00,2023-09-02 20:46:35,3.0,280.19,246.0,1790.0,978.0,17.0,0.0,0.0
11,2023-08-29 11:00:00,2023-09-02 20:46:35,3.0,283.68,248.0,1898.0,977.0,17.0,0.0,0.0
12,2023-08-29 12:00:00,2023-09-02 20:46:35,3.0,281.02,249.0,1979.0,981.0,17.0,53.0,0.0
13,2023-08-29 13:00:00,2023-09-02 20:46:35,3.0,270.52,252.0,2064.0,981.0,16.0,218.0,0.0
14,2023-08-29 14:00:00,2023-09-02 20:46:35,3.0,277.73,330.0,2131.0,979.0,17.0,285.0,0.0
15,2023-08-29 15:00:00,2023-09-02 20:46:35,3.0,272.88,347.0,2255.0,978.0,15.0,429.0,0.0
16,2023-08-29 16:00:00,2023-09-02 20:46:35,3.0,266.18,345.0,2369.0,981.0,17.0,566.0,0.0
17,2023-08-29 17:00:00,2023-09-02 20:46:35,3.0,263.87,343.0,2315.0,977.0,16.0,583.0,0.0
18,2023-08-29 18:00:00,2023-09-02 20:46:35,3.0,263.25,344.0,2350.0,979.0,11.0,612.0,0.0
19,2023-08-29 19:00:00,2023-09-02 20:46:35,3.0,264.08,341.0,2345.0,980.0,12.0,589.0,0.0
20,2023-08-29 20:00:00,2023-09-02 20:46:35,3.0,272.12,368.0,2383.0,981.0,67.0,469.0,0.0
21,2023-08-29 21:00:00,2023-09-02 20:46:35,3.0,294.82,509.0,2411.0,978.0,197.0,243.0,0.0
22,2023-08-29 22:00:00,2023-09-02 20:46:35,3.0,307.47,552.0,2442.0,980.0,242.0,87.0,0.0
23,2023-08-29 23:00:00,2023-09-02 20:46:35,3.0,302.5,503.0,2327.0,978.0,282.0,20.0,0.0
