UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-19 00:00:00,2023-08-20 22:01:18,3.0,805.0,2093.0,979.0,369.0,78.0,0.0
2023-08-19 01:00:00,2023-08-20 22:01:18,3.0,597.0,2187.0,979.0,388.0,0.0,0.0
2023-08-19 02:00:00,2023-08-20 22:01:18,3.0,456.0,2054.0,980.0,429.0,0.0,0.0
2023-08-19 03:00:00,2023-08-20 22:01:18,3.0,434.0,1824.0,979.0,437.0,0.0,0.0
2023-08-19 04:00:00,2023-08-20 22:01:18,3.0,436.0,1631.0,979.0,342.0,0.0,0.0
2023-08-19 05:00:00,2023-08-20 22:01:18,3.0,438.0,1711.0,979.0,88.0,0.0,0.0
2023-08-19 06:00:00,2023-08-20 22:01:18,3.0,435.0,1562.0,981.0,44.0,0.0,0.0
2023-08-19 07:00:00,2023-08-20 22:01:18,3.0,433.0,1546.0,978.0,20.0,0.0,0.0
2023-08-19 08:00:00,2023-08-20 22:01:18,3.0,435.0,1465.0,978.0,22.0,0.0,0.0
2023-08-19 09:00:00,2023-08-20 22:01:18,3.0,436.0,1403.0,980.0,18.0,0.0,0.0
2023-08-19 10:00:00,2023-08-20 22:01:18,3.0,437.0,1399.0,980.0,20.0,0.0,0.0
2023-08-19 11:00:00,2023-08-20 22:01:18,3.0,437.0,1417.0,980.0,18.0,0.0,0.0
2023-08-19 12:00:00,2023-08-20 22:01:18,3.0,439.0,1432.0,981.0,18.0,100.0,0.0
2023-08-19 13:00:00,2023-08-20 22:01:18,3.0,438.0,1343.0,980.0,21.0,466.0,0.0
2023-08-19 14:00:00,2023-08-20 22:01:18,3.0,436.0,1461.0,980.0,20.0,710.0,0.0
2023-08-19 15:00:00,2023-08-20 22:01:18,3.0,437.0,1666.0,980.0,19.0,803.0,0.0
2023-08-19 16:00:00,2023-08-20 22:01:18,3.0,437.0,1894.0,979.0,19.0,809.0,0.0
2023-08-19 17:00:00,2023-08-20 22:01:18,3.0,436.0,2020.0,982.0,21.0,810.0,0.0
2023-08-19 18:00:00,2023-08-20 22:01:18,3.0,436.0,2088.0,980.0,19.0,810.0,0.0
2023-08-19 19:00:00,2023-08-20 22:01:18,3.0,444.0,2086.0,980.0,21.0,760.0,0.0
2023-08-19 20:00:00,2023-08-20 22:01:18,3.0,507.0,2077.0,981.0,20.0,723.0,0.0
2023-08-19 21:00:00,2023-08-20 22:01:18,3.0,533.0,2123.0,980.0,77.0,656.0,0.0
2023-08-19 22:00:00,2023-08-20 22:01:18,3.0,534.0,2163.0,976.0,98.0,590.0,0.0
2023-08-19 23:00:00,2023-08-20 22:01:18,3.0,526.0,2227.0,979.0,159.0,362.0,0.0
