UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-09-05T00:00:00.000000000,2023-09-06 23:37:32,3.0,512.76354
2023-09-05T01:00:00.000000000,2023-09-06 23:37:32,3.0,542.98536
2023-09-05T02:00:00.000000000,2023-09-06 23:37:32,3.0,559.97726
2023-09-05T03:00:00.000000000,2023-09-06 23:37:32,3.0,561.75488
2023-09-05T04:00:00.000000000,2023-09-06 23:37:32,3.0,560.83286
2023-09-05T05:00:00.000000000,2023-09-06 23:37:32,3.0,568.36095
2023-09-05T06:00:00.000000000,2023-09-06 23:37:32,3.0,554.14013
2023-09-05T07:00:00.000000000,2023-09-06 23:37:32,3.0,506.15551
2023-09-05T08:00:00.000000000,2023-09-06 23:37:32,3.0,424.31516
2023-09-05T09:00:00.000000000,2023-09-06 23:37:32,3.0,335.9382
2023-09-05T10:00:00.000000000,2023-09-06 23:37:32,3.0,276.71532
2023-09-05T11:00:00.000000000,2023-09-06 23:37:32,3.0,260.63284
2023-09-05T12:00:00.000000000,2023-09-06 23:37:32,3.0,270.38002
2023-09-05T13:00:00.000000000,2023-09-06 23:37:32,3.0,308.33734
2023-09-05T14:00:00.000000000,2023-09-06 23:37:32,3.0,364.77814
2023-09-05T15:00:00.000000000,2023-09-06 23:37:32,3.0,412.16208
2023-09-05T16:00:00.000000000,2023-09-06 23:37:32,3.0,439.55327
2023-09-05T17:00:00.000000000,2023-09-06 23:37:32,3.0,445.58111
2023-09-05T18:00:00.000000000,2023-09-06 23:37:32,3.0,434.24074
2023-09-05T19:00:00.000000000,2023-09-06 23:37:32,3.0,413.05253
2023-09-05T20:00:00.000000000,2023-09-06 23:37:32,3.0,400.76562
2023-09-05T21:00:00.000000000,2023-09-06 23:37:32,3.0,405.19617
2023-09-05T22:00:00.000000000,2023-09-06 23:37:32,3.0,429.84107
2023-09-05T23:00:00.000000000,2023-09-06 23:37:32,3.0,459.33564
2023-09-06T00:00:00.000000000,2023-09-06 23:37:32,3.0,630.10887
2023-09-06T01:00:00.000000000,2023-09-06 23:37:32,3.0,594.50486
2023-09-06T02:00:00.000000000,2023-09-06 23:37:32,3.0,572.48992
2023-09-06T03:00:00.000000000,2023-09-06 23:37:32,3.0,563.98682
2023-09-06T04:00:00.000000000,2023-09-06 23:37:32,3.0,559.55413
2023-09-06T05:00:00.000000000,2023-09-06 23:37:32,3.0,552.77156
2023-09-06T06:00:00.000000000,2023-09-06 23:37:32,3.0,547.95735
2023-09-06T07:00:00.000000000,2023-09-06 23:37:32,3.0,543.5436
2023-09-06T08:00:00.000000000,2023-09-06 23:37:32,3.0,538.66654
2023-09-06T09:00:00.000000000,2023-09-06 23:37:32,3.0,550.9153
2023-09-06T10:00:00.000000000,2023-09-06 23:37:32,3.0,574.48329
2023-09-06T11:00:00.000000000,2023-09-06 23:37:32,3.0,585.74879
2023-09-06T12:00:00.000000000,2023-09-06 23:37:32,3.0,588.2318
2023-09-06T13:00:00.000000000,2023-09-06 23:37:32,3.0,592.11485
2023-09-06T14:00:00.000000000,2023-09-06 23:37:32,3.0,595.69101
2023-09-06T15:00:00.000000000,2023-09-06 23:37:32,3.0,598.65373
2023-09-06T16:00:00.000000000,2023-09-06 23:37:32,3.0,602.52074
2023-09-06T17:00:00.000000000,2023-09-06 23:37:32,3.0,601.74955
2023-09-06T18:00:00.000000000,2023-09-06 23:37:32,3.0,587.57863
2023-09-06T19:00:00.000000000,2023-09-06 23:37:32,3.0,576.6912
2023-09-06T20:00:00.000000000,2023-09-06 23:37:32,3.0,586.58837
2023-09-06T21:00:00.000000000,2023-09-06 23:37:32,3.0,618.53193
2023-09-06T22:00:00.000000000,2023-09-06 23:37:32,3.0,648.68096
2023-09-06T23:00:00.000000000,2023-09-06 23:37:32,3.0,651.39638
2023-09-07T00:00:00.000000000,2023-09-06 23:37:32,3.0,816.75051
2023-09-07T01:00:00.000000000,2023-09-06 23:37:32,3.0,765.52699
2023-09-07T02:00:00.000000000,2023-09-06 23:37:32,3.0,717.34775
2023-09-07T03:00:00.000000000,2023-09-06 23:37:32,3.0,683.14484
2023-09-07T04:00:00.000000000,2023-09-06 23:37:32,3.0,656.30269
2023-09-07T05:00:00.000000000,2023-09-06 23:37:32,3.0,635.4546
2023-09-07T06:00:00.000000000,2023-09-06 23:37:32,3.0,644.75162
2023-09-07T07:00:00.000000000,2023-09-06 23:37:32,3.0,657.6923
2023-09-07T08:00:00.000000000,2023-09-06 23:37:32,3.0,659.08173
2023-09-07T09:00:00.000000000,2023-09-06 23:37:32,3.0,660.17781
2023-09-07T10:00:00.000000000,2023-09-06 23:37:32,3.0,650.59214
2023-09-07T11:00:00.000000000,2023-09-06 23:37:32,3.0,619.51614
2023-09-07T12:00:00.000000000,2023-09-06 23:37:32,3.0,595.92357
2023-09-07T13:00:00.000000000,2023-09-06 23:37:32,3.0,606.90391
2023-09-07T14:00:00.000000000,2023-09-06 23:37:32,3.0,634.8391
2023-09-07T15:00:00.000000000,2023-09-06 23:37:32,3.0,651.30754
2023-09-07T16:00:00.000000000,2023-09-06 23:37:32,3.0,639.3666
2023-09-07T17:00:00.000000000,2023-09-06 23:37:32,3.0,606.03373
2023-09-07T18:00:00.000000000,2023-09-06 23:37:32,3.0,572.27539
2023-09-07T19:00:00.000000000,2023-09-06 23:37:32,3.0,571.37785
2023-09-07T20:00:00.000000000,2023-09-06 23:37:32,3.0,622.6635
2023-09-07T21:00:00.000000000,2023-09-06 23:37:32,3.0,707.49678
2023-09-07T22:00:00.000000000,2023-09-06 23:37:32,3.0,771.10099
2023-09-07T23:00:00.000000000,2023-09-06 23:37:32,3.0,788.69533
2023-09-08T00:00:00.000000000,2023-09-06 23:37:32,3.0,826.78543
2023-09-08T01:00:00.000000000,2023-09-06 23:37:32,3.0,787.75895
2023-09-08T02:00:00.000000000,2023-09-06 23:37:32,3.0,741.53377
2023-09-08T03:00:00.000000000,2023-09-06 23:37:32,3.0,698.38032
2023-09-08T04:00:00.000000000,2023-09-06 23:37:32,3.0,661.86596
2023-09-08T05:00:00.000000000,2023-09-06 23:37:32,3.0,640.01388
2023-09-08T06:00:00.000000000,2023-09-06 23:37:32,3.0,659.05965
2023-09-08T07:00:00.000000000,2023-09-06 23:37:32,3.0,674.7886
2023-09-08T08:00:00.000000000,2023-09-06 23:37:32,3.0,659.58411
2023-09-08T09:00:00.000000000,2023-09-06 23:37:32,3.0,630.32267
2023-09-08T10:00:00.000000000,2023-09-06 23:37:32,3.0,602.52683
2023-09-08T11:00:00.000000000,2023-09-06 23:37:32,3.0,578.05189
2023-09-08T12:00:00.000000000,2023-09-06 23:37:32,3.0,569.81159
2023-09-08T13:00:00.000000000,2023-09-06 23:37:32,3.0,589.56842
2023-09-08T14:00:00.000000000,2023-09-06 23:37:32,3.0,617.21843
2023-09-08T15:00:00.000000000,2023-09-06 23:37:32,3.0,629.49075
2023-09-08T16:00:00.000000000,2023-09-06 23:37:32,3.0,618.67683
2023-09-08T17:00:00.000000000,2023-09-06 23:37:32,3.0,595.88057
2023-09-08T18:00:00.000000000,2023-09-06 23:37:32,3.0,576.46153
2023-09-08T19:00:00.000000000,2023-09-06 23:37:32,3.0,576.04769
2023-09-08T20:00:00.000000000,2023-09-06 23:37:32,3.0,615.40967
2023-09-08T21:00:00.000000000,2023-09-06 23:37:32,3.0,685.34599
2023-09-08T22:00:00.000000000,2023-09-06 23:37:32,3.0,739.53437
2023-09-08T23:00:00.000000000,2023-09-06 23:37:32,3.0,763.55013
