,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,292.4,461.0,2324.0,983.0,309.0,62.0,0.0
1,2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,297.02,437.0,2246.0,981.0,252.0,0.0,0.0
2,2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,290.21,439.0,2089.0,983.0,302.0,0.0,0.0
3,2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,284.61,438.0,1871.0,982.0,311.0,0.0,0.0
4,2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,284.8,441.0,1662.0,982.0,251.0,0.0,0.0
5,2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,291.29,439.0,1527.0,982.0,137.0,0.0,0.0
6,2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,301.67,440.0,1477.0,984.0,19.0,0.0,0.0
7,2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,302.0,437.0,1489.0,981.0,17.0,0.0,0.0
8,2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,301.21,439.0,1455.0,984.0,17.0,0.0,0.0
9,2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,302.51,439.0,1511.0,983.0,18.0,0.0,0.0
10,2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,303.8,440.0,1548.0,982.0,16.0,0.0,0.0
11,2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,307.32,441.0,1728.0,984.0,17.0,1.0,0.0
12,2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,307.7,440.0,1883.0,985.0,16.0,27.0,0.0
13,2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,300.43,440.0,1865.0,984.0,14.0,107.0,0.0
14,2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,287.36,443.0,1834.0,986.0,14.0,256.0,0.0
15,2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,273.85,439.0,1839.0,984.0,15.0,426.0,0.0
16,2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,266.43,437.0,1892.0,983.0,15.0,547.0,0.0
17,2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,275.24,434.0,2067.0,986.0,18.0,472.0,0.0
18,2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,277.78,434.0,2044.0,985.0,16.0,431.0,0.0
19,2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,285.01,434.0,2125.0,983.0,46.0,328.0,0.0
20,2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,291.04,437.0,2141.0,986.0,109.0,190.0,0.0
21,2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,283.06,434.0,2096.0,984.0,161.0,230.0,0.0
22,2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,283.1,436.0,2054.0,984.0,192.0,189.0,0.0
23,2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,289.68,439.0,2035.0,983.0,227.0,67.0,0.0
