,Solar,Wind Offshore,Wind Onshore
2019-01-08 12:00:00+01:00,51.0,984.0,3381.0
2019-01-08 13:00:00+01:00,42.0,983.0,3439.0
2019-01-08 14:00:00+01:00,26.0,980.0,3490.0
2019-01-08 15:00:00+01:00,7.0,978.0,3506.0
2019-01-08 16:00:00+01:00,0.0,977.0,3586.0
2019-01-08 17:00:00+01:00,0.0,978.0,3646.0
2019-01-08 18:00:00+01:00,0.0,978.0,3656.0
2019-01-08 19:00:00+01:00,0.0,978.0,3746.0
2019-01-08 20:00:00+01:00,0.0,978.0,3678.0
2019-01-08 21:00:00+01:00,0.0,977.0,3573.0
2019-01-08 22:00:00+01:00,0.0,976.0,3490.0
2019-01-08 23:00:00+01:00,0.0,975.0,3554.0
2019-01-09 00:00:00+01:00,0.0,959.0,2917.0
