UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-05-10 00:00:00,2024-07-17 00:00:00,3.1,5.518214212251214,286.4612731202818,283.33186575527066,0.0,0.1461397103983584,421.46879,1257.33157,0.0,92.43238,0.0,1522.00006
2023-05-10 01:00:00,2024-07-17 00:00:00,3.1,5.731878736656633,286.20645693605786,283.21565400279843,0.0,0.0743893372291951,431.98252,1231.29782,0.0,64.51858,0.0,1545.00006
2023-05-10 02:00:00,2024-07-17 00:00:00,3.1,5.731878736656633,286.20645693605786,283.21565400279843,0.0,0.0743893372291951,418.11674,1271.53295,0.0,81.18907,0.0,1546.99995
2023-05-10 03:00:00,2024-07-17 00:00:00,3.1,5.731878736656633,286.20645693605786,283.21565400279843,0.0,0.0743893372291951,423.46375,1328.73856,0.0,105.24598,7.0,1546.99995
2023-05-10 04:00:00,2024-07-17 00:00:00,3.1,5.5814464887221344,287.0066274876681,283.24942785935445,51.916213288026114,0.1162806653669336,423.98535,1412.03067,0.0,148.09992,116.0,1563.00004
2023-05-10 05:00:00,2024-07-17 00:00:00,3.1,5.5814464887221344,287.0066274876681,283.24942785935445,51.916213288026114,0.1162806653669336,416.21989,1492.93239,0.0,180.09198,363.99999,1556.00001
2023-05-10 06:00:00,2024-07-17 00:00:00,3.1,5.5814464887221344,287.0066274876681,283.24942785935445,51.916213288026114,0.1162806653669336,419.99094,1638.62918,0.0,194.45358,696.00002,1530.99999
2023-05-10 07:00:00,2024-07-17 00:00:00,3.1,5.630152286627814,288.03956987467984,283.2914032397464,450.1088664713942,0.0861949913090875,423.09357,1757.83472,0.0,156.21841,1050.00002,1487.00004
2023-05-10 08:00:00,2024-07-17 00:00:00,3.1,5.630152286627814,288.03956987467984,283.2914032397464,450.1088664713942,0.0861949913090875,413.31526,1821.97378,0.0,167.64214,1369.00006,1442.99995
2023-05-10 09:00:00,2024-07-17 00:00:00,3.1,5.630152286627814,288.03956987467984,283.2914032397464,450.1088664713942,0.0861949913090875,410.57555,1817.93188,0.0,188.90589,1603.00007,1409.00001
2023-05-10 10:00:00,2024-07-17 00:00:00,3.1,5.475894249706983,288.384286178839,283.47868546345524,517.8819172184941,0.333059954445564,427.96174,1838.29772,0.0,174.54488,1710.99994,1404.0
2023-05-10 11:00:00,2024-07-17 00:00:00,3.1,5.475894249706983,288.384286178839,283.47868546345524,517.8819172184941,0.333059954445564,437.00601,1851.98676,0.0,181.31571,1686.99997,1413.00006
2023-05-10 12:00:00,2024-07-17 00:00:00,3.1,5.475894249706983,288.384286178839,283.47868546345524,517.8819172184941,0.333059954445564,427.68147,1975.38528,0.0,190.22267,1538.0,1444.00003
2023-05-10 13:00:00,2024-07-17 00:00:00,3.1,5.023153486937748,288.1038959374291,283.6569800514256,391.6470947604681,0.3863080027226822,436.2637,2109.07827,0.0,208.64189,1266.00005,1492.99999
2023-05-10 14:00:00,2024-07-17 00:00:00,3.1,5.023153486937748,288.1038959374291,283.6569800514256,391.6470947604681,0.3863080027226822,450.22115,2223.51698,0.0,283.61593,906.99998,1531.99994
2023-05-10 15:00:00,2024-07-17 00:00:00,3.1,5.023153486937748,288.1038959374291,283.6569800514256,391.6470947604681,0.3863080027226822,454.08904,2298.37472,0.0,380.73254,488.99998,1556.00001
2023-05-10 16:00:00,2024-07-17 00:00:00,3.1,4.876682516720806,287.2477731067905,283.4889127062649,235.1010939670272,0.5666187398709178,460.05475,2377.7538,0.0,450.98657,149.0,1566.00002
2023-05-10 17:00:00,2024-07-17 00:00:00,3.1,4.876682516720806,287.2477731067905,283.4889127062649,235.1010939670272,0.5666187398709178,452.25587,2379.99396,0.0,502.17701,5.0,1571.99997
2023-05-10 18:00:00,2024-07-17 00:00:00,3.1,4.876682516720806,287.2477731067905,283.4889127062649,235.1010939670272,0.5666187398709178,441.75901,2318.11557,0.0,488.2018,0.0,1536.99995
2023-05-10 19:00:00,2024-07-17 00:00:00,3.1,4.7545174513909885,286.7415292812292,283.1013985190028,0.0,0.0286923003574462,445.00843,2218.03247,0.0,418.00078,0.0,1508.0
2023-05-10 20:00:00,2024-07-17 00:00:00,3.1,4.7545174513909885,286.7415292812292,283.1013985190028,0.0,0.0286923003574462,436.76847,2074.86092,0.0,353.53582,0.0,1485.00001
2023-05-10 21:00:00,2024-07-17 00:00:00,3.1,4.7545174513909885,286.7415292812292,283.1013985190028,0.0,0.0286923003574462,433.22621,1923.959,0.0,249.3508,0.0,1479.00006
2023-05-10 22:00:00,2024-07-17 00:00:00,3.1,4.646475207920006,286.3612332012981,282.7973808449724,0.0,0.0474950766005753,433.27883,1731.9673,0.0,143.67348,0.0,1634.99999
2023-05-10 23:00:00,2024-07-17 00:00:00,3.1,4.646475207920006,286.3612332012981,282.7973808449724,0.0,0.0474950766005753,437.98497,1569.5715,0.0,75.3205,0.0,1629.00004
2023-05-11 00:00:00,2024-07-17 00:00:00,3.1,4.646475207920006,286.3612332012981,282.7973808449724,0.0,0.0474950766005753,416.36954,1473.10069,0.0,129.97883,0.0,1296.77597
2023-05-11 01:00:00,2024-07-17 00:00:00,3.1,4.6664236935628605,285.98104072315107,282.4900735374804,0.0,0.0181578226987351,426.9809,1444.4144,0.0,92.43814,0.0,1301.00074
2023-05-11 02:00:00,2024-07-17 00:00:00,3.1,4.6664236935628605,285.98104072315107,282.4900735374804,0.0,0.0181578226987351,413.11662,1465.1479,0.0,90.09608,0.0,1301.16533
2023-05-11 03:00:00,2024-07-17 00:00:00,3.1,4.6664236935628605,285.98104072315107,282.4900735374804,0.0,0.0181578226987351,418.38042,1485.84508,0.0,95.36456,0.0,1324.71988
2023-05-11 04:00:00,2024-07-17 00:00:00,3.1,4.677896464897722,287.2019043056681,282.9322522835279,70.90191467698725,0.026175207095103,418.81744,1521.37817,0.0,120.2903,140.05143,1339.59303
2023-05-11 05:00:00,2024-07-17 00:00:00,3.1,4.677896464897722,287.2019043056681,282.9322522835279,70.90191467698725,0.026175207095103,411.01103,1551.41536,0.0,140.16032,433.84237,1343.79594
2023-05-11 06:00:00,2024-07-17 00:00:00,3.1,4.677896464897722,287.2019043056681,282.9322522835279,70.90191467698725,0.026175207095103,414.7768,1659.08686,0.0,153.24516,835.70314,1342.78818
2023-05-11 07:00:00,2024-07-17 00:00:00,3.1,4.817356366267497,288.7718914837954,283.0150152275748,621.2985638245166,0.0236882211467526,417.9801,1754.74944,0.0,120.3385,1315.49857,1324.03274
2023-05-11 08:00:00,2024-07-17 00:00:00,3.1,4.817356366267497,288.7718914837954,283.0150152275748,621.2985638245166,0.0236882211467526,408.17439,1814.23074,0.0,136.5795,1699.62276,1334.19383
2023-05-11 09:00:00,2024-07-17 00:00:00,3.1,4.817356366267497,288.7718914837954,283.0150152275748,621.2985638245166,0.0236882211467526,405.38072,1819.52871,0.0,163.72857,1956.96884,1332.73301
2023-05-11 10:00:00,2024-07-17 00:00:00,3.1,4.871917985845873,289.6535913145311,283.1927149751723,724.5984653787971,0.069559056616289,422.67618,1864.71792,0.0,157.74191,2064.33954,1315.99788
2023-05-11 11:00:00,2024-07-17 00:00:00,3.1,4.871917985845873,289.6535913145311,283.1927149751723,724.5984653787971,0.069559056616289,431.71178,1906.40918,0.0,176.15855,1937.71886,1308.49638
2023-05-11 12:00:00,2024-07-17 00:00:00,3.1,4.871917985845873,289.6535913145311,283.1927149751723,724.5984653787971,0.069559056616289,422.45326,2068.84699,0.0,189.54119,1698.3469,1298.89167
2023-05-11 13:00:00,2024-07-17 00:00:00,3.1,4.535467646242635,289.5378352527323,283.3666929279044,616.8599925109896,0.0629740534178954,431.13859,2223.71861,0.0,206.86068,1324.94867,1274.0746
2023-05-11 14:00:00,2024-07-17 00:00:00,3.1,4.535467646242635,289.5378352527323,283.3666929279044,616.8599925109896,0.0629740534178954,445.13585,2353.4748,0.0,268.5585,827.77841,1248.41202
2023-05-11 15:00:00,2024-07-17 00:00:00,3.1,4.535467646242635,289.5378352527323,283.3666929279044,616.8599925109896,0.0629740534178954,449.10255,2423.40522,0.0,343.45971,522.82513,1236.19795
2023-05-11 16:00:00,2024-07-17 00:00:00,3.1,3.6683224763643416,287.7023966625731,283.4328003936553,376.922986771743,0.1009646229292042,455.02771,2493.33309,0.0,393.64465,238.04497,1219.79632
2023-05-11 17:00:00,2024-07-17 00:00:00,3.1,3.6683224763643416,287.7023966625731,283.4328003936553,376.922986771743,0.1009646229292042,447.27632,2473.11606,0.0,431.01669,24.10553,1211.47521
2023-05-11 18:00:00,2024-07-17 00:00:00,3.1,3.6683224763643416,287.7023966625731,283.4328003936553,376.922986771743,0.1009646229292042,436.81951,2390.45605,0.0,415.32847,0.0,1204.66593
2023-05-11 19:00:00,2024-07-17 00:00:00,3.1,3.2188157742252312,287.0757131979266,283.1697179498306,0.0,0.0077527337723383,440.02758,2284.05614,0.0,355.80147,0.0,1194.94086
2023-05-11 20:00:00,2024-07-17 00:00:00,3.1,3.2188157742252312,287.0757131979266,283.1697179498306,0.0,0.0077527337723383,431.83432,2147.53987,0.0,310.26377,33.31779,1177.12069
2023-05-11 21:00:00,2024-07-17 00:00:00,3.1,3.2188157742252312,287.0757131979266,283.1697179498306,0.0,0.0077527337723383,428.31193,2018.78999,0.0,236.0001,69.04415,1156.2943
2023-05-11 22:00:00,2024-07-17 00:00:00,3.1,3.1939426073324086,286.7365662719076,282.8427262585924,0.0,0.0101429198305006,428.37156,1851.67848,0.0,155.86354,65.73601,1152.22854
2023-05-11 23:00:00,2024-07-17 00:00:00,3.1,3.1939426073324086,286.7365662719076,282.8427262585924,0.0,0.0101429198305006,433.08909,1712.86238,0.0,108.00045,4.64656,1146.70195
2023-05-12 00:00:00,2024-07-17 00:00:00,3.1,3.1939426073324086,286.7365662719076,282.8427262585924,0.0,0.0101429198305006,411.57216,1639.23778,0.0,151.40972,0.0,819.30705
2023-05-12 01:00:00,2024-07-17 00:00:00,3.1,3.5560474802426776,286.4657907688804,282.6252217527075,0.0,0.0001659783911178,422.27535,1611.06711,0.0,109.73067,0.0,829.57548
2023-05-12 02:00:00,2024-07-17 00:00:00,3.1,3.5560474802426776,286.4657907688804,282.6252217527075,0.0,0.0001659783911178,408.41245,1617.9199,0.0,97.99555,0.0,834.82186
2023-05-12 03:00:00,2024-07-17 00:00:00,3.1,3.5560474802426776,286.4657907688804,282.6252217527075,0.0,0.0001659783911178,413.59798,1610.84725,0.0,93.53146,0.0,858.16289
2023-05-12 04:00:00,2024-07-17 00:00:00,3.1,3.474367534616074,288.1264717575434,283.0406859965855,82.21246409154872,0.0004966650604089,413.95546,1609.16941,0.0,108.66635,162.24862,872.78498
2023-05-12 05:00:00,2024-07-17 00:00:00,3.1,3.474367534616074,288.1264717575434,283.0406859965855,82.21246409154872,0.0004966650604089,406.11046,1599.58605,0.0,121.60475,498.66871,884.41158
2023-05-12 06:00:00,2024-07-17 00:00:00,3.1,3.474367534616074,288.1264717575434,283.0406859965855,82.21246409154872,0.0004966650604089,409.87131,1677.61508,0.0,133.0029,957.18237,893.92976
2023-05-12 07:00:00,2024-07-17 00:00:00,3.1,4.114733807656595,289.8233560403028,283.166750000757,678.6353391925469,0.0054179703161539,413.16935,1755.412,0.0,100.58396,1491.68675,888.47721
2023-05-12 08:00:00,2024-07-17 00:00:00,3.1,4.114733807656595,289.8233560403028,283.166750000757,678.6353391925469,0.0054179703161539,403.33784,1812.4132,0.0,117.43068,1906.17339,899.54964
2023-05-12 09:00:00,2024-07-17 00:00:00,3.1,4.114733807656595,289.8233560403028,283.166750000757,678.6353391925469,0.0054179703161539,400.4934,1826.56262,0.0,146.591,2176.38364,904.23099
2023-05-12 10:00:00,2024-07-17 00:00:00,3.1,4.227837476554951,290.52560369777154,283.5115226125515,756.9674955537205,0.0258074100815117,417.70353,1892.19569,0.0,145.44493,2276.32473,898.07529
2023-05-12 11:00:00,2024-07-17 00:00:00,3.1,4.227837476554951,290.52560369777154,283.5115226125515,756.9674955537205,0.0258074100815117,426.73093,1957.05414,0.0,172.14012,2127.07844,901.28241
2023-05-12 12:00:00,2024-07-17 00:00:00,3.1,4.227837476554951,290.52560369777154,283.5115226125515,756.9674955537205,0.0258074100815117,417.53453,2149.9707,0.0,190.96613,1857.09798,896.8032
2023-05-12 13:00:00,2024-07-17 00:00:00,3.1,3.9779866688539993,290.36760202961136,283.9220234566956,539.3113417332074,0.0243805790728381,426.31686,2319.93938,0.0,210.9223,1440.24093,885.37626
2023-05-12 14:00:00,2024-07-17 00:00:00,3.1,3.9779866688539993,290.36760202961136,283.9220234566956,539.3113417332074,0.0243805790728381,440.35163,2459.34385,0.0,267.59429,881.07427,875.22181
2023-05-12 15:00:00,2024-07-17 00:00:00,3.1,3.9779866688539993,290.36760202961136,283.9220234566956,539.3113417332074,0.0243805790728381,444.41123,2522.6865,0.0,330.6569,544.55305,875.61879
2023-05-12 16:00:00,2024-07-17 00:00:00,3.1,3.50858919686451,288.7108755368167,284.2051046252892,326.1182520787653,0.0292255125377284,450.29828,2581.69747,0.0,367.98758,237.69375,870.00646
2023-05-12 17:00:00,2024-07-17 00:00:00,3.1,3.50858919686451,288.7108755368167,284.2051046252892,326.1182520787653,0.0292255125377284,442.59155,2540.63744,0.0,394.38853,17.21631,871.37392
2023-05-12 18:00:00,2024-07-17 00:00:00,3.1,3.50858919686451,288.7108755368167,284.2051046252892,326.1182520787653,0.0292255125377284,432.17237,2438.76073,0.0,374.0452,0.0,876.15071
2023-05-12 19:00:00,2024-07-17 00:00:00,3.1,3.46315096680136,288.3580852286348,284.012685745092,0.0,0.000168159633683,435.34154,2325.93394,0.0,317.00829,0.0,875.88762
2023-05-12 20:00:00,2024-07-17 00:00:00,3.1,3.46315096680136,288.3580852286348,284.012685745092,0.0,0.000168159633683,427.19231,2194.41063,0.0,280.33136,42.29591,872.21246
2023-05-12 21:00:00,2024-07-17 00:00:00,3.1,3.46315096680136,288.3580852286348,284.012685745092,0.0,0.000168159633683,423.68852,2083.37318,0.0,222.81738,67.46883,863.39717
2023-05-12 22:00:00,2024-07-17 00:00:00,3.1,3.8684743081158897,288.0354334257164,283.9299209089436,0.0,0.0003325527156195,423.75482,1937.48131,0.0,158.07326,51.53573,866.25233
2023-05-12 23:00:00,2024-07-17 00:00:00,3.1,3.8684743081158897,288.0354334257164,283.9299209089436,0.0,0.0003325527156195,428.48306,1819.36225,0.0,123.37212,0.0,866.01057
2023-05-13 00:00:00,2024-07-17 00:00:00,3.1,3.8684743081158897,288.0354334257164,283.9299209089436,0.0,0.0003325527156195,407.06679,1766.19334,0.0,163.51771,0.0,606.68009
2023-05-13 01:00:00,2024-07-17 00:00:00,3.1,4.206092442534104,287.942225507705,283.78153590620053,0.0,0.0,417.85618,1738.80541,0.0,120.09985,0.0,619.63987
2023-05-13 02:00:00,2024-07-17 00:00:00,3.1,4.206092442534104,287.942225507705,283.78153590620053,0.0,0.0,403.99462,1734.43971,0.0,103.70243,0.0,627.14931
2023-05-13 03:00:00,2024-07-17 00:00:00,3.1,4.206092442534104,287.942225507705,283.78153590620053,0.0,0.0,409.10664,1705.24265,0.0,94.17769,0.0,650.39529
2023-05-13 04:00:00,2024-07-17 00:00:00,3.1,4.385598496668306,289.6022147096357,284.34373406238643,82.7370021173505,0.0036702719134558,409.38936,1673.97659,0.0,103.97636,175.02811,664.90547
