UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-09-28 00:00:00,0.0,1942.0,0.0,321.0,0.0,1170.0
2023-09-28 01:00:00,0.0,1714.0,0.0,275.0,0.0,1177.0
2023-09-28 02:00:00,0.0,1766.0,0.0,373.0,4.0,1148.0
2023-09-28 03:00:00,0.0,2002.0,0.0,386.0,9.0,1195.0
2023-09-28 04:00:00,0.0,2448.0,0.0,587.0,44.0,1137.0
2023-09-28 05:00:00,0.0,2673.0,0.0,708.0,596.0,1105.0
2023-09-28 06:00:00,0.0,2659.0,0.0,532.0,1578.0,988.0
2023-09-28 07:00:00,0.0,2278.0,0.0,467.0,2426.0,872.0
2023-09-28 08:00:00,0.0,1942.0,0.0,508.0,2868.0,775.0
2023-09-28 09:00:00,0.0,1903.0,0.0,405.0,3040.0,742.0
2023-09-28 10:00:00,0.0,1897.0,0.0,376.0,3077.0,731.0
2023-09-28 11:00:00,0.0,1885.0,0.0,313.0,2899.0,689.0
2023-09-28 12:00:00,0.0,2065.0,0.0,405.0,2514.0,717.0
2023-09-28 13:00:00,0.0,2403.0,0.0,301.0,1835.0,862.0
2023-09-28 14:00:00,0.0,2680.0,0.0,418.0,1038.0,946.0
2023-09-28 15:00:00,0.0,3102.0,0.0,791.0,298.0,870.0
2023-09-28 16:00:00,0.0,3199.0,0.0,981.0,10.0,809.0
2023-09-28 17:00:00,0.0,3287.0,0.0,1301.0,4.0,809.0
2023-09-28 18:00:00,0.0,2900.0,0.0,880.0,4.0,968.0
2023-09-28 19:00:00,0.0,2858.0,0.0,849.0,0.0,1028.0
2023-09-28 20:00:00,0.0,2821.0,0.0,836.0,0.0,1055.0
2023-09-28 21:00:00,0.0,2712.0,0.0,636.0,0.0,1025.0
2023-09-28 22:00:00,0.0,3000.0,0.0,295.0,0.0,990.0
2023-09-28 23:00:00,0.0,2729.0,0.0,286.0,0.0,924.0
