Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
41352,2023-09-20 00:00:00,340.54,516.0,1797.0,0.0,7.0,0.0,784.0
41353,2023-09-20 01:00:00,345.39,570.0,1681.0,0.0,7.0,0.0,797.0
41354,2023-09-20 02:00:00,343.84,571.0,1800.0,0.0,47.0,21.0,760.0
41355,2023-09-20 03:00:00,321.17,540.0,2349.0,0.0,346.0,22.0,727.0
41356,2023-09-20 04:00:00,297.25,517.0,2583.0,0.0,549.0,120.0,768.0
41357,2023-09-20 05:00:00,250.71,520.0,2475.0,0.0,488.0,1074.0,672.0
41358,2023-09-20 06:00:00,183.29,516.0,2160.0,0.0,716.0,2547.0,561.0
41359,2023-09-20 07:00:00,151.68,514.0,1672.0,0.0,382.0,3640.0,446.0
41360,2023-09-20 08:00:00,134.43,513.0,1527.0,0.0,206.0,4425.0,432.0
41361,2023-09-20 09:00:00,121.3,514.0,1299.0,0.0,65.0,4866.0,439.0
41362,2023-09-20 10:00:00,126.1,537.0,1418.0,0.0,100.0,4892.0,450.0
41363,2023-09-20 11:00:00,140.86,635.0,1361.0,0.0,48.0,4500.0,457.0
41364,2023-09-20 12:00:00,172.48,811.0,1436.0,0.0,50.0,3924.0,433.0
41365,2023-09-20 13:00:00,209.11,819.0,1985.0,0.0,123.0,3115.0,447.0
41366,2023-09-20 14:00:00,244.76,820.0,2548.0,0.0,721.0,1902.0,407.0
41367,2023-09-20 15:00:00,294.94,824.0,2934.0,0.0,1053.0,643.0,350.0
41368,2023-09-20 16:00:00,331.5,824.0,3391.0,0.0,1103.0,26.0,330.0
41369,2023-09-20 17:00:00,338.76,821.0,3461.0,0.0,1006.0,12.0,322.0
41370,2023-09-20 18:00:00,354.02,824.0,3547.0,0.0,856.0,12.0,237.0
41371,2023-09-20 19:00:00,365.86,823.0,3395.0,0.0,717.0,0.0,208.0
41372,2023-09-20 20:00:00,380.73,818.0,3083.0,0.0,531.0,0.0,197.0
41373,2023-09-20 21:00:00,385.17,561.0,2664.0,0.0,263.0,0.0,178.0
41374,2023-09-20 22:00:00,394.17,507.0,2863.0,0.0,119.0,0.0,176.0
41375,2023-09-20 23:00:00,397.03,511.0,2588.0,0.0,118.0,0.0,173.0
