UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-02-03 00:00:00,656.0,1055.0,0.0,178.0,0.0,975.0
2023-02-03 01:00:00,680.0,1105.0,0.0,199.0,0.0,873.0
2023-02-03 02:00:00,655.0,1018.0,0.0,184.0,0.0,859.0
2023-02-03 03:00:00,629.0,1065.0,0.0,262.0,0.0,820.0
2023-02-03 04:00:00,679.0,1086.0,0.0,538.0,0.0,920.0
2023-02-03 05:00:00,663.0,1432.0,0.0,894.0,5.0,986.0
2023-02-03 06:00:00,705.0,1774.0,0.0,889.0,242.0,1168.0
2023-02-03 07:00:00,707.0,2038.0,0.0,923.0,982.0,1286.0
2023-02-03 08:00:00,678.0,1523.0,0.0,798.0,1826.0,1767.0
2023-02-03 09:00:00,641.0,1191.0,0.0,637.0,2369.0,1794.0
2023-02-03 10:00:00,633.0,1258.0,0.0,617.0,2421.0,1677.0
2023-02-03 11:00:00,682.0,1691.0,0.0,569.0,2569.0,1471.0
2023-02-03 12:00:00,685.0,1592.0,0.0,518.0,2424.0,1523.0
2023-02-03 13:00:00,664.0,1597.0,0.0,522.0,2005.0,1533.0
2023-02-03 14:00:00,602.0,1780.0,0.0,476.0,1125.0,1399.0
2023-02-03 15:00:00,631.0,2316.0,0.0,976.0,166.0,1199.0
2023-02-03 16:00:00,735.0,2757.0,0.0,1174.0,0.0,1006.0
2023-02-03 17:00:00,725.0,2588.0,0.0,1181.0,0.0,860.0
2023-02-03 18:00:00,731.0,2719.0,0.0,1083.0,0.0,741.0
2023-02-03 19:00:00,735.0,2435.0,0.0,1072.0,0.0,599.0
2023-02-03 20:00:00,726.0,2231.0,0.0,900.0,0.0,559.0
2023-02-03 21:00:00,708.0,1937.0,0.0,529.0,0.0,634.0
2023-02-03 22:00:00,699.0,1476.0,0.0,147.0,0.0,734.0
2023-02-03 23:00:00,716.0,1158.0,0.0,53.0,0.0,833.0
