Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
41664,2023-10-03 00:00:00,211.73,0.0,1581.0,0.0,344.0,0.0,1870.0
41665,2023-10-03 01:00:00,187.94,0.0,1310.0,0.0,309.0,0.0,1950.0
41666,2023-10-03 02:00:00,174.17,0.0,1300.0,0.0,457.0,49.0,2057.0
41667,2023-10-03 03:00:00,174.58,0.0,1407.0,0.0,575.0,69.0,2129.0
41668,2023-10-03 04:00:00,178.98,0.0,1548.0,0.0,717.0,41.0,2172.0
41669,2023-10-03 05:00:00,162.31,0.0,1554.0,0.0,1000.0,465.0,2091.0
41670,2023-10-03 06:00:00,132.23,0.0,1313.0,0.0,1128.0,1170.0,2026.0
41671,2023-10-03 07:00:00,78.93,0.0,632.0,0.0,1013.0,1974.0,2019.0
41672,2023-10-03 08:00:00,68.64,0.0,497.0,0.0,736.0,2760.0,1931.0
41673,2023-10-03 09:00:00,67.7,0.0,473.0,0.0,499.0,3180.0,1865.0
41674,2023-10-03 10:00:00,78.52,0.0,641.0,0.0,428.0,3387.0,1879.0
41675,2023-10-03 11:00:00,60.21,0.0,360.0,0.0,215.0,3495.0,1906.0
41676,2023-10-03 12:00:00,69.98,0.0,470.0,0.0,43.0,3262.0,1932.0
41677,2023-10-03 13:00:00,91.34,0.0,691.0,0.0,44.0,2611.0,1886.0
41678,2023-10-03 14:00:00,146.89,0.0,1297.0,0.0,314.0,1539.0,1837.0
41679,2023-10-03 15:00:00,198.44,0.0,1869.0,0.0,900.0,372.0,1765.0
41680,2023-10-03 16:00:00,223.81,0.0,2286.0,0.0,1213.0,16.0,1707.0
41681,2023-10-03 17:00:00,236.51,0.0,2539.0,0.0,1212.0,67.0,1655.0
41682,2023-10-03 18:00:00,249.49,0.0,2604.0,0.0,1136.0,50.0,1509.0
41683,2023-10-03 19:00:00,242.16,0.0,2144.0,0.0,964.0,0.0,1389.0
41684,2023-10-03 20:00:00,260.41,0.0,2037.0,0.0,708.0,0.0,1204.0
41685,2023-10-03 21:00:00,282.57,0.0,1960.0,0.0,373.0,0.0,1142.0
41686,2023-10-03 22:00:00,265.06,0.0,1548.0,0.0,320.0,0.0,1067.0
41687,2023-10-03 23:00:00,246.49,0.0,1255.0,0.0,295.0,0.0,1019.0
