Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
41256,2023-09-16 00:00:00,349.53,462.0,2176.0,0.0,408.0,0.0,262.0
41257,2023-09-16 01:00:00,336.45,465.0,1932.0,0.0,593.0,0.0,185.0
41258,2023-09-16 02:00:00,342.08,526.0,1793.0,0.0,554.0,5.0,230.0
41259,2023-09-16 03:00:00,325.54,533.0,1821.0,0.0,571.0,19.0,370.0
41260,2023-09-16 04:00:00,288.55,493.0,1989.0,0.0,789.0,128.0,450.0
41261,2023-09-16 05:00:00,217.93,467.0,1994.0,0.0,977.0,1120.0,456.0
41262,2023-09-16 06:00:00,171.15,464.0,1869.0,0.0,839.0,2504.0,425.0
41263,2023-09-16 07:00:00,142.09,462.0,1568.0,0.0,405.0,3688.0,431.0
41264,2023-09-16 08:00:00,120.74,461.0,1322.0,0.0,179.0,4527.0,464.0
41265,2023-09-16 09:00:00,107.82,463.0,1155.0,0.0,139.0,4922.0,548.0
41266,2023-09-16 10:00:00,111.45,523.0,1140.0,0.0,175.0,4885.0,628.0
41267,2023-09-16 11:00:00,134.37,762.0,1083.0,0.0,167.0,4607.0,673.0
41268,2023-09-16 12:00:00,149.98,781.0,1123.0,0.0,175.0,4011.0,638.0
41269,2023-09-16 13:00:00,176.82,771.0,1354.0,0.0,129.0,3292.0,601.0
41270,2023-09-16 14:00:00,221.08,775.0,1811.0,0.0,459.0,2032.0,618.0
41271,2023-09-16 15:00:00,284.67,781.0,2425.0,0.0,722.0,700.0,609.0
41272,2023-09-16 16:00:00,314.64,780.0,2989.0,0.0,918.0,44.0,668.0
41273,2023-09-16 17:00:00,307.96,777.0,3080.0,0.0,924.0,43.0,794.0
41274,2023-09-16 18:00:00,308.38,777.0,3018.0,0.0,866.0,41.0,834.0
41275,2023-09-16 19:00:00,300.43,731.0,2655.0,0.0,802.0,0.0,931.0
41276,2023-09-16 20:00:00,302.14,552.0,2776.0,0.0,536.0,0.0,924.0
41277,2023-09-16 21:00:00,293.34,304.0,2795.0,0.0,158.0,0.0,1056.0
41278,2023-09-16 22:00:00,283.15,298.0,2638.0,0.0,266.0,0.0,1045.0
41279,2023-09-16 23:00:00,272.16,299.0,2206.0,0.0,252.0,0.0,1077.0
