Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37512,2023-04-13 00:00:00,2024-07-17 00:00:00,3.1,104.97,45.0,47.0,0.0,303.0,72.0,10.0
37513,2023-04-13 01:00:00,2024-07-17 00:00:00,3.1,120.86,45.0,47.0,0.0,234.0,72.0,10.0
37514,2023-04-13 02:00:00,2024-07-17 00:00:00,3.1,123.13,45.0,47.0,1.0,226.0,73.0,10.0
37515,2023-04-13 03:00:00,2024-07-17 00:00:00,3.1,127.05,46.0,47.0,9.0,209.0,72.0,10.0
37516,2023-04-13 04:00:00,2024-07-17 00:00:00,3.1,116.25,46.0,52.0,31.0,229.0,71.0,10.0
37517,2023-04-13 05:00:00,2024-07-17 00:00:00,3.1,104.72,46.0,98.0,52.0,230.0,71.0,10.0
37518,2023-04-13 06:00:00,2024-07-17 00:00:00,3.1,119.01,39.0,98.0,62.0,132.0,71.0,10.0
37519,2023-04-13 07:00:00,2024-07-17 00:00:00,3.1,109.44,15.0,95.0,71.0,82.0,71.0,11.0
37520,2023-04-13 08:00:00,2024-07-17 00:00:00,3.1,106.43,13.0,98.0,83.0,67.0,70.0,10.0
37521,2023-04-13 09:00:00,2024-07-17 00:00:00,3.1,100.48,13.0,98.0,94.0,91.0,71.0,11.0
37522,2023-04-13 10:00:00,2024-07-17 00:00:00,3.1,80.42,13.0,98.0,108.0,182.0,70.0,10.0
37523,2023-04-13 11:00:00,2024-07-17 00:00:00,3.1,75.9,12.0,98.0,102.0,224.0,71.0,11.0
37524,2023-04-13 12:00:00,2024-07-17 00:00:00,3.1,75.96,12.0,76.0,75.0,254.0,71.0,11.0
37525,2023-04-13 13:00:00,2024-07-17 00:00:00,3.1,79.75,12.0,87.0,54.0,226.0,70.0,11.0
37526,2023-04-13 14:00:00,2024-07-17 00:00:00,3.1,84.18,12.0,74.0,35.0,221.0,71.0,11.0
37527,2023-04-13 15:00:00,2024-07-17 00:00:00,3.1,83.73,12.0,95.0,15.0,215.0,70.0,11.0
37528,2023-04-13 16:00:00,2024-07-17 00:00:00,3.1,86.44,12.0,98.0,3.0,206.0,71.0,11.0
37529,2023-04-13 17:00:00,2024-07-17 00:00:00,3.1,77.18,12.0,98.0,0.0,273.0,71.0,12.0
37530,2023-04-13 18:00:00,2024-07-17 00:00:00,3.1,74.21,12.0,98.0,0.0,285.0,71.0,11.0
37531,2023-04-13 19:00:00,2024-07-17 00:00:00,3.1,79.11,12.0,84.0,0.0,262.0,71.0,11.0
37532,2023-04-13 20:00:00,2024-07-17 00:00:00,3.1,82.63,12.0,49.0,0.0,269.0,71.0,11.0
37533,2023-04-13 21:00:00,2024-07-17 00:00:00,3.1,87.34,11.0,47.0,0.0,240.0,71.0,11.0
37534,2023-04-13 22:00:00,2024-07-17 00:00:00,3.1,91.6,12.0,25.0,0.0,245.0,72.0,11.0
37535,2023-04-13 23:00:00,2024-07-17 00:00:00,3.1,101.69,12.0,25.0,0.0,211.0,72.0,12.0
