UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-10-24 00:00:00,229.0,24.0,0.0,140.0,87.0,10.0
2023-10-24 01:00:00,231.0,24.0,0.0,141.0,87.0,10.0
2023-10-24 02:00:00,239.0,24.0,0.0,118.0,87.0,8.0
2023-10-24 03:00:00,292.0,24.0,0.0,114.0,86.0,20.0
2023-10-24 04:00:00,351.0,24.0,0.0,101.0,86.0,13.0
2023-10-24 05:00:00,527.0,47.0,19.0,85.0,86.0,13.0
2023-10-24 06:00:00,686.0,47.0,50.0,58.0,86.0,25.0
2023-10-24 07:00:00,742.0,47.0,64.0,41.0,86.0,25.0
2023-10-24 08:00:00,741.0,47.0,79.0,22.0,87.0,19.0
2023-10-24 09:00:00,655.0,25.0,95.0,21.0,87.0,11.0
2023-10-24 10:00:00,590.0,24.0,95.0,25.0,87.0,18.0
2023-10-24 11:00:00,590.0,25.0,85.0,24.0,87.0,17.0
2023-10-24 12:00:00,589.0,24.0,72.0,23.0,87.0,17.0
2023-10-24 13:00:00,590.0,25.0,41.0,25.0,90.0,35.0
2023-10-24 14:00:00,590.0,24.0,13.0,35.0,93.0,30.0
2023-10-24 15:00:00,591.0,47.0,35.0,47.0,87.0,36.0
2023-10-24 16:00:00,592.0,48.0,0.0,81.0,86.0,28.0
2023-10-24 17:00:00,631.0,47.0,0.0,109.0,87.0,15.0
2023-10-24 18:00:00,638.0,24.0,0.0,157.0,87.0,15.0
2023-10-24 19:00:00,643.0,24.0,0.0,202.0,87.0,10.0
2023-10-24 20:00:00,524.0,24.0,0.0,211.0,87.0,10.0
2023-10-24 21:00:00,414.0,24.0,0.0,242.0,88.0,10.0
2023-10-24 22:00:00,218.0,24.0,0.0,293.0,88.0,10.0
2023-10-24 23:00:00,247.0,25.0,0.0,328.0,88.0,10.0
