UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2024-01-01 00:00:00,43.0,25.0,0.0,252.0,101.0,21.0
2024-01-01 01:00:00,43.0,26.0,0.0,281.0,101.0,12.0
2024-01-01 02:00:00,43.0,25.0,0.0,343.0,101.0,12.0
2024-01-01 03:00:00,43.0,57.0,0.0,359.0,101.0,12.0
2024-01-01 04:00:00,43.0,25.0,0.0,394.0,101.0,12.0
2024-01-01 05:00:00,43.0,25.0,0.0,422.0,102.0,12.0
2024-01-01 06:00:00,43.0,25.0,0.0,447.0,103.0,12.0
2024-01-01 07:00:00,42.0,25.0,63.0,454.0,102.0,12.0
2024-01-01 08:00:00,43.0,88.0,56.0,472.0,101.0,12.0
2024-01-01 09:00:00,43.0,88.0,72.0,473.0,101.0,13.0
2024-01-01 10:00:00,43.0,90.0,61.0,456.0,102.0,13.0
2024-01-01 11:00:00,42.0,93.0,47.0,480.0,102.0,13.0
2024-01-01 12:00:00,42.0,90.0,50.0,518.0,101.0,13.0
2024-01-01 13:00:00,42.0,88.0,30.0,563.0,100.0,13.0
2024-01-01 14:00:00,42.0,88.0,0.0,605.0,100.0,13.0
2024-01-01 15:00:00,42.0,88.0,0.0,672.0,101.0,14.0
2024-01-01 16:00:00,42.0,75.0,0.0,687.0,100.0,23.0
2024-01-01 17:00:00,42.0,88.0,0.0,674.0,100.0,23.0
2024-01-01 18:00:00,42.0,94.0,0.0,632.0,101.0,23.0
2024-01-01 19:00:00,42.0,45.0,0.0,624.0,101.0,23.0
2024-01-01 20:00:00,42.0,42.0,0.0,604.0,101.0,13.0
2024-01-01 21:00:00,42.0,39.0,0.0,543.0,101.0,13.0
2024-01-01 22:00:00,42.0,26.0,0.0,497.0,100.0,14.0
2024-01-01 23:00:00,42.0,25.0,0.0,489.0,100.0,13.0
