Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40272,2023-08-06 00:00:00,140.38,46.0,23.0,0.0,303.0,88.0,32.0
40273,2023-08-06 01:00:00,151.69,46.0,23.0,0.0,274.0,72.0,37.0
40274,2023-08-06 02:00:00,126.81,46.0,23.0,9.0,340.0,72.0,32.0
40275,2023-08-06 03:00:00,118.34,46.0,23.0,14.0,388.0,87.0,31.0
40276,2023-08-06 04:00:00,124.25,46.0,23.0,60.0,326.0,88.0,31.0
40277,2023-08-06 05:00:00,136.13,46.0,23.0,128.0,258.0,88.0,39.0
40278,2023-08-06 06:00:00,124.05,46.0,23.0,211.0,252.0,88.0,37.0
40279,2023-08-06 07:00:00,125.98,46.0,23.0,286.0,204.0,89.0,40.0
40280,2023-08-06 08:00:00,107.1,46.0,23.0,369.0,267.0,89.0,37.0
40281,2023-08-06 09:00:00,94.77,46.0,23.0,437.0,349.0,89.0,37.0
40282,2023-08-06 10:00:00,88.01,46.0,23.0,437.0,443.0,89.0,38.0
40283,2023-08-06 11:00:00,80.02,46.0,23.0,440.0,566.0,89.0,38.0
40284,2023-08-06 12:00:00,78.76,46.0,23.0,386.0,646.0,74.0,45.0
40285,2023-08-06 13:00:00,80.79,46.0,23.0,314.0,661.0,72.0,47.0
40286,2023-08-06 14:00:00,85.76,46.0,23.0,260.0,613.0,72.0,47.0
40287,2023-08-06 15:00:00,94.24,46.0,23.0,182.0,561.0,87.0,45.0
40288,2023-08-06 16:00:00,100.69,46.0,23.0,105.0,529.0,88.0,43.0
40289,2023-08-06 17:00:00,100.66,46.0,23.0,62.0,556.0,88.0,43.0
40290,2023-08-06 18:00:00,100.95,46.0,23.0,1.0,578.0,88.0,41.0
40291,2023-08-06 19:00:00,100.9,46.0,23.0,0.0,579.0,88.0,41.0
40292,2023-08-06 20:00:00,108.56,46.0,23.0,0.0,518.0,88.0,41.0
40293,2023-08-06 21:00:00,99.6,46.0,23.0,0.0,543.0,88.0,34.0
40294,2023-08-06 22:00:00,98.48,45.0,23.0,0.0,514.0,70.0,33.0
40295,2023-08-06 23:00:00,116.71,45.0,23.0,0.0,419.0,71.0,37.0
