UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-25 00:00:00,12.0,25.0,0.0,591.0,86.0,6.0
2023-03-25 01:00:00,12.0,25.0,0.0,558.0,86.0,6.0
2023-03-25 02:00:00,12.0,25.0,0.0,537.0,87.0,6.0
2023-03-25 03:00:00,12.0,25.0,0.0,567.0,86.0,6.0
2023-03-25 04:00:00,12.0,25.0,5.0,544.0,87.0,6.0
2023-03-25 05:00:00,12.0,35.0,46.0,501.0,87.0,6.0
2023-03-25 06:00:00,12.0,34.0,128.0,397.0,87.0,6.0
2023-03-25 07:00:00,12.0,68.0,206.0,275.0,88.0,6.0
2023-03-25 08:00:00,12.0,68.0,264.0,252.0,87.0,6.0
2023-03-25 09:00:00,12.0,74.0,287.0,232.0,87.0,6.0
2023-03-25 10:00:00,12.0,73.0,280.0,197.0,87.0,6.0
2023-03-25 11:00:00,12.0,50.0,263.0,166.0,87.0,6.0
2023-03-25 12:00:00,12.0,50.0,199.0,156.0,86.0,6.0
2023-03-25 13:00:00,12.0,50.0,119.0,191.0,86.0,6.0
2023-03-25 14:00:00,12.0,72.0,74.0,169.0,86.0,6.0
2023-03-25 15:00:00,12.0,90.0,30.0,126.0,86.0,6.0
2023-03-25 16:00:00,12.0,96.0,3.0,109.0,86.0,6.0
2023-03-25 17:00:00,12.0,96.0,0.0,113.0,85.0,6.0
2023-03-25 18:00:00,12.0,96.0,0.0,140.0,85.0,6.0
2023-03-25 19:00:00,12.0,96.0,0.0,173.0,85.0,6.0
2023-03-25 20:00:00,12.0,89.0,0.0,166.0,84.0,6.0
2023-03-25 21:00:00,12.0,50.0,0.0,145.0,83.0,6.0
2023-03-25 22:00:00,12.0,26.0,0.0,178.0,83.0,6.0
2023-03-25 23:00:00,12.0,26.0,0.0,180.0,85.0,6.0
