UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-10-28 00:00:00,57.0,25.0,0.0,86.0,85.0,14.0
2023-10-28 01:00:00,57.0,25.0,0.0,75.0,85.0,15.0
2023-10-28 02:00:00,57.0,25.0,0.0,70.0,85.0,14.0
2023-10-28 03:00:00,64.0,25.0,0.0,60.0,85.0,20.0
2023-10-28 04:00:00,179.0,25.0,0.0,65.0,84.0,22.0
2023-10-28 05:00:00,380.0,25.0,12.0,68.0,85.0,27.0
2023-10-28 06:00:00,482.0,25.0,15.0,71.0,84.0,37.0
2023-10-28 07:00:00,481.0,25.0,44.0,63.0,84.0,32.0
2023-10-28 08:00:00,482.0,32.0,55.0,60.0,85.0,25.0
2023-10-28 09:00:00,483.0,45.0,45.0,55.0,84.0,28.0
2023-10-28 10:00:00,482.0,39.0,47.0,56.0,84.0,28.0
2023-10-28 11:00:00,342.0,25.0,78.0,64.0,85.0,22.0
2023-10-28 12:00:00,231.0,25.0,27.0,62.0,87.0,22.0
2023-10-28 13:00:00,231.0,25.0,76.0,86.0,86.0,13.0
2023-10-28 14:00:00,339.0,25.0,9.0,74.0,85.0,13.0
2023-10-28 15:00:00,475.0,25.0,7.0,51.0,85.0,22.0
2023-10-28 16:00:00,475.0,25.0,0.0,40.0,86.0,36.0
2023-10-28 17:00:00,475.0,25.0,0.0,40.0,86.0,36.0
2023-10-28 18:00:00,328.0,25.0,0.0,35.0,86.0,36.0
2023-10-28 19:00:00,328.0,25.0,0.0,35.0,86.0,33.0
2023-10-28 20:00:00,328.0,25.0,0.0,35.0,86.0,24.0
2023-10-28 21:00:00,328.0,25.0,0.0,35.0,85.0,20.0
2023-10-28 22:00:00,58.0,25.0,0.0,8.0,85.0,58.0
2023-10-28 23:00:00,58.0,57.0,0.0,15.0,86.0,58.0
