Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35808,2023-02-01 00:00:00,69.38,24.0,49.0,0.0,447.0,86.0,7.0
35809,2023-02-01 01:00:00,73.63,24.0,47.0,0.0,407.0,86.0,7.0
35810,2023-02-01 02:00:00,68.15,24.0,47.0,0.0,408.0,67.0,7.0
35811,2023-02-01 03:00:00,69.12,24.0,47.0,0.0,396.0,66.0,7.0
35812,2023-02-01 04:00:00,68.65,24.0,94.0,0.0,364.0,66.0,7.0
35813,2023-02-01 05:00:00,73.26,25.0,91.0,0.0,342.0,66.0,8.0
35814,2023-02-01 06:00:00,77.71,25.0,96.0,1.0,302.0,66.0,8.0
35815,2023-02-01 07:00:00,80.46,25.0,97.0,5.0,301.0,76.0,8.0
35816,2023-02-01 08:00:00,81.83,25.0,96.0,10.0,306.0,84.0,8.0
35817,2023-02-01 09:00:00,76.67,25.0,96.0,12.0,349.0,85.0,8.0
35818,2023-02-01 10:00:00,73.52,25.0,96.0,14.0,377.0,85.0,8.0
35819,2023-02-01 11:00:00,72.0,25.0,96.0,12.0,393.0,85.0,8.0
35820,2023-02-01 12:00:00,71.45,25.0,93.0,11.0,404.0,86.0,8.0
35821,2023-02-01 13:00:00,77.76,25.0,96.0,5.0,343.0,85.0,8.0
35822,2023-02-01 14:00:00,92.65,25.0,97.0,1.0,242.0,85.0,8.0
35823,2023-02-01 15:00:00,99.33,25.0,97.0,0.0,208.0,85.0,8.0
35824,2023-02-01 16:00:00,110.96,24.0,97.0,0.0,155.0,85.0,8.0
35825,2023-02-01 17:00:00,127.72,24.0,97.0,0.0,102.0,85.0,8.0
35826,2023-02-01 18:00:00,131.03,24.0,96.0,0.0,95.0,86.0,8.0
35827,2023-02-01 19:00:00,139.52,24.0,97.0,0.0,73.0,85.0,8.0
35828,2023-02-01 20:00:00,142.62,24.0,88.0,0.0,75.0,86.0,8.0
35829,2023-02-01 21:00:00,137.07,25.0,96.0,0.0,83.0,86.0,8.0
35830,2023-02-01 22:00:00,168.83,25.0,47.0,0.0,68.0,86.0,8.0
35831,2023-02-01 23:00:00,156.48,24.0,63.0,0.0,71.0,86.0,8.0
