Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35472,2023-01-18 00:00:00,29.27,20.0,47.0,0.0,261.0,74.0,8.0
35473,2023-01-18 01:00:00,33.43,20.0,47.0,0.0,210.0,74.0,8.0
35474,2023-01-18 02:00:00,33.61,20.0,47.0,0.0,207.0,75.0,8.0
35475,2023-01-18 03:00:00,40.42,21.0,47.0,0.0,155.0,75.0,8.0
35476,2023-01-18 04:00:00,44.78,20.0,72.0,0.0,94.0,74.0,8.0
35477,2023-01-18 05:00:00,42.92,21.0,94.0,0.0,116.0,74.0,10.0
35478,2023-01-18 06:00:00,47.27,21.0,96.0,0.0,85.0,74.0,10.0
35479,2023-01-18 07:00:00,47.61,21.0,97.0,3.0,79.0,74.0,10.0
35480,2023-01-18 08:00:00,43.19,21.0,96.0,6.0,107.0,73.0,10.0
35481,2023-01-18 09:00:00,45.5,20.0,97.0,8.0,80.0,74.0,10.0
35482,2023-01-18 10:00:00,47.3,20.0,89.0,10.0,76.0,73.0,10.0
35483,2023-01-18 11:00:00,46.06,20.0,92.0,10.0,92.0,73.0,11.0
35484,2023-01-18 12:00:00,39.37,20.0,89.0,7.0,135.0,73.0,10.0
35485,2023-01-18 13:00:00,37.96,21.0,94.0,3.0,141.0,73.0,9.0
35486,2023-01-18 14:00:00,29.94,20.0,98.0,0.0,220.0,73.0,9.0
35487,2023-01-18 15:00:00,30.9,20.0,98.0,0.0,207.0,73.0,9.0
35488,2023-01-18 16:00:00,32.71,20.0,98.0,0.0,201.0,73.0,10.0
35489,2023-01-18 17:00:00,31.92,20.0,97.0,0.0,211.0,74.0,10.0
35490,2023-01-18 18:00:00,27.88,20.0,97.0,0.0,251.0,74.0,9.0
35491,2023-01-18 19:00:00,26.53,20.0,80.0,0.0,292.0,73.0,9.0
35492,2023-01-18 20:00:00,25.72,20.0,82.0,0.0,304.0,74.0,9.0
35493,2023-01-18 21:00:00,25.87,20.0,47.0,0.0,336.0,74.0,9.0
35494,2023-01-18 22:00:00,24.75,20.0,46.0,0.0,359.0,74.0,9.0
35495,2023-01-18 23:00:00,21.61,20.0,76.0,0.0,403.0,74.0,9.0
