Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37968,2023-05-02 00:00:00,2024-07-17 00:00:00,3.1,56.29,40.0,55.0,0.0,655.0,70.0,3.0
37969,2023-05-02 01:00:00,2024-07-17 00:00:00,3.1,56.57,40.0,54.0,0.0,643.0,68.0,3.0
37970,2023-05-02 02:00:00,2024-07-17 00:00:00,3.1,56.73,40.0,68.0,7.0,636.0,70.0,3.0
37971,2023-05-02 03:00:00,2024-07-17 00:00:00,3.1,57.76,40.0,68.0,28.0,612.0,70.0,3.0
37972,2023-05-02 04:00:00,2024-07-17 00:00:00,3.1,60.97,41.0,88.0,68.0,537.0,69.0,3.0
37973,2023-05-02 05:00:00,2024-07-17 00:00:00,3.1,68.73,41.0,88.0,125.0,408.0,70.0,3.0
37974,2023-05-02 06:00:00,2024-07-17 00:00:00,3.1,75.14,41.0,88.0,192.0,303.0,70.0,3.0
37975,2023-05-02 07:00:00,2024-07-17 00:00:00,3.1,75.93,41.0,88.0,252.0,266.0,70.0,3.0
37976,2023-05-02 08:00:00,2024-07-17 00:00:00,3.1,76.01,41.0,88.0,287.0,246.0,69.0,3.0
37977,2023-05-02 09:00:00,2024-07-17 00:00:00,3.1,70.8,41.0,88.0,293.0,310.0,70.0,3.0
37978,2023-05-02 10:00:00,2024-07-17 00:00:00,3.1,67.57,41.0,88.0,263.0,368.0,70.0,3.0
37979,2023-05-02 11:00:00,2024-07-17 00:00:00,3.1,67.09,40.0,93.0,176.0,398.0,70.0,3.0
37980,2023-05-02 12:00:00,2024-07-17 00:00:00,3.1,64.1,41.0,97.0,84.0,480.0,70.0,3.0
37981,2023-05-02 13:00:00,2024-07-17 00:00:00,3.1,62.04,41.0,88.0,42.0,532.0,70.0,3.0
37982,2023-05-02 14:00:00,2024-07-17 00:00:00,3.1,68.44,41.0,88.0,31.0,450.0,70.0,3.0
37983,2023-05-02 15:00:00,2024-07-17 00:00:00,3.1,70.36,40.0,71.0,22.0,438.0,70.0,3.0
37984,2023-05-02 16:00:00,2024-07-17 00:00:00,3.1,73.6,40.0,68.0,9.0,413.0,70.0,3.0
37985,2023-05-02 17:00:00,2024-07-17 00:00:00,3.1,81.36,41.0,82.0,1.0,345.0,70.0,3.0
37986,2023-05-02 18:00:00,2024-07-17 00:00:00,3.1,92.04,41.0,98.0,0.0,259.0,69.0,3.0
37987,2023-05-02 19:00:00,2024-07-17 00:00:00,3.1,103.23,41.0,98.0,0.0,202.0,69.0,3.0
37988,2023-05-02 20:00:00,2024-07-17 00:00:00,3.1,121.66,40.0,82.0,0.0,145.0,70.0,3.0
37989,2023-05-02 21:00:00,2024-07-17 00:00:00,3.1,165.05,40.0,25.0,0.0,101.0,69.0,3.0
37990,2023-05-02 22:00:00,2024-07-17 00:00:00,3.1,154.21,40.0,25.0,0.0,119.0,69.0,3.0
37991,2023-05-02 23:00:00,2024-07-17 00:00:00,3.1,163.76,40.0,25.0,0.0,103.0,69.0,3.0
