Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35088,2023-01-02 00:00:00,111.04,25.0,57.0,6.0,188.0,74.0,10.0
35089,2023-01-02 01:00:00,128.66,25.0,47.0,6.0,143.0,74.0,10.0
35090,2023-01-02 02:00:00,143.72,26.0,47.0,6.0,111.0,74.0,10.0
35091,2023-01-02 03:00:00,189.26,26.0,47.0,6.0,41.0,74.0,10.0
35092,2023-01-02 04:00:00,190.98,26.0,47.0,6.0,36.0,73.0,9.0
35093,2023-01-02 05:00:00,169.54,26.0,47.0,6.0,66.0,73.0,10.0
35094,2023-01-02 06:00:00,147.4,26.0,68.0,6.0,84.0,73.0,10.0
35095,2023-01-02 07:00:00,139.69,26.0,68.0,6.0,100.0,73.0,10.0
35096,2023-01-02 08:00:00,128.59,27.0,88.0,6.0,112.0,73.0,10.0
35097,2023-01-02 09:00:00,120.01,26.0,92.0,18.0,126.0,72.0,11.0
35098,2023-01-02 10:00:00,115.67,26.0,92.0,17.0,141.0,72.0,11.0
35099,2023-01-02 11:00:00,100.42,26.0,88.0,12.0,202.0,72.0,10.0
35100,2023-01-02 12:00:00,87.34,26.0,88.0,7.0,267.0,72.0,9.0
35101,2023-01-02 13:00:00,78.75,26.0,88.0,2.0,329.0,72.0,9.0
35102,2023-01-02 14:00:00,73.95,26.0,88.0,0.0,370.0,72.0,9.0
35103,2023-01-02 15:00:00,71.35,26.0,91.0,0.0,392.0,72.0,9.0
35104,2023-01-02 16:00:00,67.74,26.0,88.0,0.0,443.0,72.0,10.0
35105,2023-01-02 17:00:00,63.7,26.0,88.0,0.0,492.0,72.0,10.0
35106,2023-01-02 18:00:00,62.16,27.0,88.0,0.0,521.0,72.0,10.0
35107,2023-01-02 19:00:00,59.06,26.0,88.0,0.0,545.0,72.0,9.0
35108,2023-01-02 20:00:00,59.72,26.0,88.0,0.0,535.0,72.0,9.0
35109,2023-01-02 21:00:00,61.98,26.0,47.0,0.0,549.0,73.0,10.0
35110,2023-01-02 22:00:00,61.31,26.0,47.0,0.0,549.0,74.0,9.0
35111,2023-01-02 23:00:00,61.77,26.0,47.0,0.0,560.0,83.0,8.0
