Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38424,2023-05-21 00:00:00,117.43,36.0,25.0,0.0,230.0,88.0,6.0
38425,2023-05-21 01:00:00,137.08,35.0,25.0,3.0,165.0,88.0,6.0
38426,2023-05-21 02:00:00,149.42,35.0,25.0,14.0,128.0,88.0,6.0
38427,2023-05-21 03:00:00,149.01,35.0,25.0,47.0,104.0,88.0,6.0
38428,2023-05-21 04:00:00,139.17,35.0,26.0,128.0,67.0,88.0,6.0
38429,2023-05-21 05:00:00,127.57,35.0,26.0,242.0,26.0,88.0,7.0
38430,2023-05-21 06:00:00,111.2,35.0,36.0,349.0,10.0,88.0,6.0
38431,2023-05-21 07:00:00,101.76,35.0,26.0,423.0,24.0,86.0,6.0
38432,2023-05-21 08:00:00,99.37,35.0,26.0,450.0,44.0,86.0,9.0
38433,2023-05-21 09:00:00,101.06,35.0,26.0,440.0,38.0,86.0,9.0
38434,2023-05-21 10:00:00,105.11,35.0,26.0,402.0,35.0,86.0,9.0
38435,2023-05-21 11:00:00,110.31,35.0,25.0,359.0,39.0,86.0,10.0
38436,2023-05-21 12:00:00,116.44,35.0,25.0,293.0,46.0,86.0,9.0
38437,2023-05-21 13:00:00,131.96,35.0,25.0,209.0,43.0,86.0,9.0
38438,2023-05-21 14:00:00,142.17,35.0,25.0,138.0,59.0,85.0,8.0
38439,2023-05-21 15:00:00,162.15,35.0,25.0,75.0,58.0,85.0,7.0
38440,2023-05-21 16:00:00,183.78,35.0,25.0,30.0,59.0,87.0,7.0
38441,2023-05-21 17:00:00,152.73,35.0,72.0,8.0,94.0,87.0,9.0
38442,2023-05-21 18:00:00,136.19,36.0,70.0,1.0,144.0,87.0,9.0
38443,2023-05-21 19:00:00,129.79,36.0,68.0,0.0,170.0,87.0,10.0
38444,2023-05-21 20:00:00,125.17,36.0,68.0,0.0,185.0,87.0,10.0
38445,2023-05-21 21:00:00,112.29,35.0,25.0,0.0,269.0,88.0,10.0
38446,2023-05-21 22:00:00,114.15,35.0,25.0,0.0,267.0,88.0,11.0
38447,2023-05-21 23:00:00,134.43,35.0,25.0,0.0,197.0,88.0,11.0
