Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
36288,2023-02-21 00:00:00,2024-07-17 00:00:00,3.1,53.76,21.0,25.0,0.0,675.0,83.0,9.0
36289,2023-02-21 01:00:00,2024-07-17 00:00:00,3.1,54.73,21.0,25.0,0.0,669.0,86.0,9.0
36290,2023-02-21 02:00:00,2024-07-17 00:00:00,3.1,55.65,21.0,25.0,0.0,660.0,88.0,9.0
36291,2023-02-21 03:00:00,2024-07-17 00:00:00,3.1,56.33,21.0,25.0,0.0,648.0,88.0,9.0
36292,2023-02-21 04:00:00,2024-07-17 00:00:00,3.1,57.04,21.0,25.0,0.0,632.0,87.0,9.0
36293,2023-02-21 05:00:00,2024-07-17 00:00:00,3.1,55.67,21.0,70.0,0.0,620.0,86.0,9.0
36294,2023-02-21 06:00:00,2024-07-17 00:00:00,3.1,57.52,22.0,88.0,6.0,579.0,85.0,9.0
36295,2023-02-21 07:00:00,2024-07-17 00:00:00,3.1,59.26,21.0,88.0,15.0,546.0,87.0,9.0
36296,2023-02-21 08:00:00,2024-07-17 00:00:00,3.1,63.14,22.0,88.0,24.0,494.0,87.0,9.0
36297,2023-02-21 09:00:00,2024-07-17 00:00:00,3.1,65.78,21.0,82.0,32.0,456.0,88.0,9.0
36298,2023-02-21 10:00:00,2024-07-17 00:00:00,3.1,72.54,21.0,88.0,39.0,370.0,87.0,9.0
36299,2023-02-21 11:00:00,2024-07-17 00:00:00,3.1,83.36,21.0,93.0,41.0,271.0,86.0,9.0
36300,2023-02-21 12:00:00,2024-07-17 00:00:00,3.1,97.77,22.0,92.0,39.0,201.0,88.0,10.0
36301,2023-02-21 13:00:00,2024-07-17 00:00:00,3.1,109.99,22.0,88.0,23.0,158.0,87.0,10.0
36302,2023-02-21 14:00:00,2024-07-17 00:00:00,3.1,115.95,21.0,81.0,9.0,148.0,87.0,10.0
36303,2023-02-21 15:00:00,2024-07-17 00:00:00,3.1,122.79,21.0,92.0,1.0,123.0,88.0,10.0
36304,2023-02-21 16:00:00,2024-07-17 00:00:00,3.1,111.23,21.0,90.0,0.0,157.0,87.0,9.0
36305,2023-02-21 17:00:00,2024-07-17 00:00:00,3.1,108.7,21.0,94.0,0.0,169.0,87.0,10.0
36306,2023-02-21 18:00:00,2024-07-17 00:00:00,3.1,94.49,21.0,88.0,0.0,197.0,88.0,4.0
36307,2023-02-21 19:00:00,2024-07-17 00:00:00,3.1,98.36,22.0,88.0,0.0,177.0,88.0,3.0
36308,2023-02-21 20:00:00,2024-07-17 00:00:00,3.1,101.5,22.0,68.0,0.0,181.0,88.0,3.0
36309,2023-02-21 21:00:00,2024-07-17 00:00:00,3.1,115.26,21.0,55.0,0.0,141.0,88.0,3.0
36310,2023-02-21 22:00:00,2024-07-17 00:00:00,3.1,121.99,21.0,69.0,0.0,109.0,87.0,3.0
36311,2023-02-21 23:00:00,2024-07-17 00:00:00,3.1,120.79,21.0,93.0,0.0,91.0,87.0,3.0
