Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35232,2023-01-08 00:00:00,2024-07-17 00:00:00,3.1,136.95,23.0,75.0,0.0,98.0,88.0,8.0
35233,2023-01-08 01:00:00,2024-07-17 00:00:00,3.1,130.36,23.0,74.0,0.0,115.0,88.0,8.0
35234,2023-01-08 02:00:00,2024-07-17 00:00:00,3.1,131.47,23.0,54.0,0.0,130.0,88.0,8.0
35235,2023-01-08 03:00:00,2024-07-17 00:00:00,3.1,124.69,23.0,54.0,0.0,149.0,89.0,8.0
35236,2023-01-08 04:00:00,2024-07-17 00:00:00,3.1,133.47,23.0,46.0,0.0,133.0,89.0,8.0
35237,2023-01-08 05:00:00,2024-07-17 00:00:00,3.1,119.23,23.0,60.0,0.0,159.0,88.0,8.0
35238,2023-01-08 06:00:00,2024-07-17 00:00:00,3.1,112.2,23.0,64.0,0.0,179.0,88.0,8.0
35239,2023-01-08 07:00:00,2024-07-17 00:00:00,3.1,108.94,23.0,59.0,4.0,194.0,89.0,8.0
35240,2023-01-08 08:00:00,2024-07-17 00:00:00,3.1,101.29,24.0,67.0,12.0,217.0,88.0,8.0
35241,2023-01-08 09:00:00,2024-07-17 00:00:00,3.1,91.12,23.0,71.0,17.0,251.0,88.0,7.0
35242,2023-01-08 10:00:00,2024-07-17 00:00:00,3.1,96.25,24.0,49.0,20.0,252.0,88.0,8.0
35243,2023-01-08 11:00:00,2024-07-17 00:00:00,3.1,88.84,23.0,49.0,18.0,290.0,88.0,8.0
35244,2023-01-08 12:00:00,2024-07-17 00:00:00,3.1,82.34,23.0,49.0,11.0,337.0,88.0,8.0
35245,2023-01-08 13:00:00,2024-07-17 00:00:00,3.1,75.76,23.0,48.0,3.0,394.0,88.0,8.0
35246,2023-01-08 14:00:00,2024-07-17 00:00:00,3.1,75.4,24.0,48.0,0.0,405.0,88.0,8.0
35247,2023-01-08 15:00:00,2024-07-17 00:00:00,3.1,71.54,24.0,50.0,0.0,440.0,88.0,8.0
35248,2023-01-08 16:00:00,2024-07-17 00:00:00,3.1,66.85,23.0,47.0,0.0,486.0,88.0,8.0
35249,2023-01-08 17:00:00,2024-07-17 00:00:00,3.1,66.12,24.0,50.0,0.0,500.0,88.0,8.0
35250,2023-01-08 18:00:00,2024-07-17 00:00:00,3.1,63.92,23.0,47.0,0.0,522.0,88.0,8.0
35251,2023-01-08 19:00:00,2024-07-17 00:00:00,3.1,66.25,23.0,47.0,0.0,493.0,88.0,8.0
35252,2023-01-08 20:00:00,2024-07-17 00:00:00,3.1,69.33,23.0,47.0,0.0,461.0,89.0,8.0
35253,2023-01-08 21:00:00,2024-07-17 00:00:00,3.1,72.85,24.0,47.0,0.0,432.0,89.0,8.0
35254,2023-01-08 22:00:00,2024-07-17 00:00:00,3.1,73.44,24.0,48.0,0.0,423.0,88.0,8.0
35255,2023-01-08 23:00:00,2024-07-17 00:00:00,3.1,83.92,24.0,25.0,0.0,359.0,89.0,8.0
