Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
43344,2023-12-12 00:00:00,2024-07-17 00:00:00,3.1,374.29,462.0,25.0,0.0,96.0,111.0,19.0
43345,2023-12-12 01:00:00,2024-07-17 00:00:00,3.1,346.35,307.0,25.0,0.0,89.0,111.0,19.0
43346,2023-12-12 02:00:00,2024-07-17 00:00:00,3.1,350.49,299.0,25.0,0.0,79.0,111.0,19.0
43347,2023-12-12 03:00:00,2024-07-17 00:00:00,3.1,348.13,245.0,25.0,0.0,60.0,111.0,19.0
43348,2023-12-12 04:00:00,2024-07-17 00:00:00,3.1,384.62,390.0,26.0,0.0,55.0,111.0,19.0
43349,2023-12-12 05:00:00,2024-07-17 00:00:00,3.1,397.07,462.0,47.0,0.0,46.0,111.0,36.0
43350,2023-12-12 06:00:00,2024-07-17 00:00:00,3.1,409.25,493.0,49.0,0.0,30.0,115.0,40.0
43351,2023-12-12 07:00:00,2024-07-17 00:00:00,3.1,410.39,494.0,49.0,6.0,24.0,112.0,40.0
43352,2023-12-12 08:00:00,2024-07-17 00:00:00,3.1,405.78,465.0,47.0,9.0,21.0,112.0,34.0
43353,2023-12-12 09:00:00,2024-07-17 00:00:00,3.1,411.95,479.0,47.0,13.0,17.0,97.0,35.0
43354,2023-12-12 10:00:00,2024-07-17 00:00:00,3.1,429.83,493.0,25.0,18.0,15.0,87.0,41.0
43355,2023-12-12 11:00:00,2024-07-17 00:00:00,3.1,419.93,493.0,37.0,25.0,15.0,88.0,44.0
43356,2023-12-12 12:00:00,2024-07-17 00:00:00,3.1,425.54,494.0,38.0,12.0,15.0,90.0,43.0
43357,2023-12-12 13:00:00,2024-07-17 00:00:00,3.1,436.65,494.0,25.0,4.0,14.0,96.0,43.0
43358,2023-12-12 14:00:00,2024-07-17 00:00:00,3.1,421.35,494.0,49.0,0.0,12.0,108.0,40.0
43359,2023-12-12 15:00:00,2024-07-17 00:00:00,3.1,417.3,494.0,49.0,0.0,19.0,108.0,40.0
43360,2023-12-12 16:00:00,2024-07-17 00:00:00,3.1,422.52,496.0,47.0,0.0,19.0,108.0,50.0
43361,2023-12-12 17:00:00,2024-07-17 00:00:00,3.1,423.59,479.0,47.0,0.0,14.0,106.0,48.0
43362,2023-12-12 18:00:00,2024-07-17 00:00:00,3.1,424.79,471.0,47.0,0.0,11.0,104.0,47.0
43363,2023-12-12 19:00:00,2024-07-17 00:00:00,3.1,440.79,497.0,25.0,0.0,10.0,104.0,47.0
43364,2023-12-12 20:00:00,2024-07-17 00:00:00,3.1,422.95,373.0,25.0,0.0,12.0,104.0,36.0
43365,2023-12-12 21:00:00,2024-07-17 00:00:00,3.1,321.22,73.0,25.0,0.0,16.0,103.0,25.0
43366,2023-12-12 22:00:00,2024-07-17 00:00:00,3.1,294.48,68.0,25.0,0.0,28.0,104.0,20.0
43367,2023-12-12 23:00:00,2024-07-17 00:00:00,3.1,299.0,68.0,25.0,0.0,23.0,103.0,19.0
